* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-13 0:05:45
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Moondrop Quarks L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
418.000000 22.680 153.1416
425.000000 22.592 153.3035
431.000000 22.519 153.4579
437.000000 22.449 153.6379
444.000000 22.372 153.8860
450.000000 22.310 154.0891
455.000000 22.260 154.2582
462.000000 22.191 154.5186
468.000000 22.132 154.7653
475.000000 22.064 155.0589
482.000000 22.000 155.3513
487.000000 21.959 155.5650
494.000000 21.906 155.8566
500.000000 21.860 156.1045
508.000000 21.796 156.4743
515.000000 21.740 156.8018
522.000000 21.686 157.1112
530.000000 21.626 157.4918
538.000000 21.570 157.8926
545.000000 21.523 158.2321
552.000000 21.479 158.5594
560.000000 21.428 158.9634
570.000000 21.368 159.4739
580.000000 21.314 159.9855
590.000000 21.262 160.4887
600.000000 21.215 160.9787
608.000000 21.182 161.3910
615.000000 21.156 161.7603
622.000000 21.126 162.1273
630.000000 21.090 162.5534
640.000000 21.052 163.1008
650.000000 21.020 163.6523
660.000000 20.990 164.2190
670.000000 20.962 164.7770
680.000000 20.938 165.3307
690.000000 20.915 165.8951
700.000000 20.893 166.4549
710.000000 20.875 167.0107
720.000000 20.863 167.5688
730.000000 20.855 168.1338
740.000000 20.849 168.6906
750.000000 20.842 169.2436
762.000000 20.835 169.9237
775.000000 20.833 170.6674
788.000000 20.840 171.3859
800.000000 20.849 172.0229
812.000000 20.863 172.6726
825.000000 20.884 173.3702
838.000000 20.910 174.0451
850.000000 20.935 174.6696
862.000000 20.964 175.2979
875.000000 20.997 175.9482
885.000000 21.025 176.4365
900.000000 21.070 177.1525
912.000000 21.115 177.6915
925.000000 21.165 178.2613
938.000000 21.211 178.8300
950.000000 21.258 179.3245
962.000000 21.309 179.7868
975.000000 21.368 180.2807
988.000000 21.430 180.7693
1000.000000 21.487 181.2022
1015.000000 21.560 181.6726
1030.000000 21.638 182.1126
1044.000000 21.711 182.5371
1060.000000 21.796 182.9776
1075.000000 21.875 183.3535
1090.000000 21.960 183.7235
1106.000000 22.050 184.0760
1120.000000 22.125 184.3373
1138.000000 22.225 184.6732
1150.000000 22.295 184.9012
1172.000000 22.422 185.2762
1180.000000 22.468 185.3929
1206.000000 22.614 185.7236
1220.000000 22.692 185.8936
1241.000000 22.806 186.1453
1250.000000 22.854 186.2449
1265.000000 22.935 186.3922
1280.000000 23.016 186.5285
1315.000000 23.207 186.8152
1320.000000 23.232 186.8557
1340.000000 23.334 187.0144
1360.000000 23.437 187.1648
1380.000000 23.540 187.3271
1400.000000 23.642 187.4772
1430.000000 23.787 187.6687
1450.000000 23.884 187.7935
1475.000000 24.007 187.9518
1500.000000 24.127 188.0950
1525.000000 24.243 188.2262
1550.000000 24.361 188.3580
1575.000000 24.480 188.4697
1600.000000 24.598 188.5566
1625.000000 24.713 188.6472
1650.000000 24.828 188.7312
1675.000000 24.948 188.7806
1700.000000 25.067 188.8042
1725.000000 25.180 188.7863
1750.000000 25.296 188.7527
1775.000000 25.410 188.7110
1800.000000 25.521 188.6569
1825.000000 25.631 188.6213
1850.000000 25.744 188.6136
1875.000000 25.860 188.6239
1900.000000 25.981 188.6359
1925.000000 26.111 188.6573
1950.000000 26.248 188.6672
1975.000000 26.389 188.6368
2000.000000 26.537 188.5840
2030.000000 26.727 188.5011
2060.000000 26.923 188.3329
2090.000000 27.120 188.1084
2120.000000 27.321 187.8339
2140.000000 27.458 187.6101
2180.000000 27.736 187.0640
2200.000000 27.875 186.7479
2240.000000 28.155 186.0351
2270.000000 28.367 185.4115
2300.000000 28.577 184.7061
2330.000000 28.785 183.9180
2360.000000 28.989 183.0514
2400.000000 29.256 181.7632
2430.000000 29.452 180.7081
2470.000000 29.702 179.1794
2500.000000 29.882 177.9255
2540.000000 30.109 176.1313
2580.000000 30.321 174.2132
2620.000000 30.513 172.1652
2650.000000 30.643 170.5524
2690.000000 30.796 168.3071
2720.000000 30.894 166.5624
2760.000000 31.005 164.1737
2800.000000 31.088 161.7204
2850.000000 31.152 158.5903
2900.000000 31.177 155.4335
2950.000000 31.163 152.2730
3000.000000 31.108 149.1028
3040.000000 31.033 146.5514
3070.000000 30.955 144.6409
3110.000000 30.821 142.1227
3150.000000 30.650 139.6822
3200.000000 30.383 136.8237
3250.000000 30.065 134.2958
3300.000000 29.708 132.2066
3350.000000 29.335 130.5732
3400.000000 28.963 129.3570
3450.000000 28.608 128.4953
3500.000000 28.276 127.9261
3550.000000 27.971 127.6087
3600.000000 27.695 127.4773
3650.000000 27.452 127.4654
3700.000000 27.241 127.5095
3750.000000 27.058 127.5342
3820.000000 26.825 127.4681
3870.000000 26.666 127.3624
3950.000000 26.406 127.1560
4000.000000 26.241 127.0584
4060.000000 26.045 126.9942
4120.000000 25.851 126.9943
4180.000000 25.659 127.0409
4250.000000 25.433 127.1204
4310.000000 25.232 127.2500
4370.000000 25.027 127.5096
4440.000000 24.794 128.0085
4500.000000 24.606 128.5863
4550.000000 24.463 129.1514
4620.000000 24.288 130.0082
4680.000000 24.162 130.7548
4750.000000 24.036 131.6017
4820.000000 23.924 132.4068
4870.000000 23.851 132.9572
4940.000000 23.754 133.7050
5000.000000 23.675 134.3435
5080.000000 23.576 135.1993
5150.000000 23.497 135.9737
5220.000000 23.429 136.7725
5300.000000 23.367 137.6952
5380.000000 23.322 138.6115
5450.000000 23.295 139.3806
5520.000000 23.280 140.0930
5600.000000 23.275 140.8317
5700.000000 23.276 141.6581
5800.000000 23.287 142.3766
5900.000000 23.306 142.9732
6000.000000 23.324 143.4625
6080.000000 23.335 143.8124
6150.000000 23.342 144.0910
6220.000000 23.349 144.3621
6300.000000 23.360 144.6912
6400.000000 23.386 145.1451
6500.000000 23.426 145.5688
6600.000000 23.484 145.8865
6700.000000 23.556 146.0810
6800.000000 23.637 146.1691
6900.000000 23.718 146.1236
7000.000000 23.794 145.9340
7100.000000 23.867 145.6557
7200.000000 23.940 145.3221
7300.000000 24.012 144.9009
7400.000000 24.080 144.3536
7500.000000 24.147 143.6683
7620.000000 24.221 142.7062
7750.000000 24.279 141.5235
7880.000000 24.309 140.2594
8000.000000 24.329 139.0379
8120.000000 24.372 137.6747
8250.000000 24.445 135.9018
8380.000000 24.533 133.5567
8500.000000 24.589 130.5499
8620.000000 24.550 126.6220
8750.000000 24.313 121.6859
8850.000000 23.963 117.8796
9000.000000 23.181 112.9974
9120.000000 22.402 110.2461
9250.000000 21.486 108.5437
9380.000000 20.564 108.0305
9500.000000 19.747 108.3982
9620.000000 18.981 109.3652
9750.000000 18.220 110.8876
9880.000000 17.528 112.7290
10000.000000 16.942 114.6095
10150.000000 16.264 117.1384
10300.000000 15.633 119.8488
10440.000000 15.086 122.5557
10600.000000 14.510 125.8569
10750.000000 14.012 129.1045
10900.000000 13.552 132.4659
11060.000000 13.111 136.1572
11200.000000 12.766 139.4268
11380.000000 12.376 143.6586
11500.000000 12.153 146.5204
11720.000000 11.810 151.8258
11800.000000 11.706 153.7569
12060.000000 11.443 159.8973
12200.000000 11.349 163.1284
12410.000000 11.272 167.9189
12500.000000 11.262 169.9345
12650.000000 11.270 173.2176
12800.000000 11.312 176.3635
13150.000000 11.539 183.1869
13200.000000 11.583 184.1031
13400.000000 11.790 187.6295
13600.000000 12.042 190.7598
13800.000000 12.323 193.3889
14000.000000 12.611 195.6781
14300.000000 12.994 198.6320
14500.000000 13.181 199.9253
14750.000000 13.281 200.8492
15000.000000 13.180 201.9901
15250.000000 12.835 204.6519
15500.000000 12.286 208.7011
15750.000000 11.602 213.9181
16000.000000 10.845 221.2104
16250.000000 10.064 231.3517
16500.000000 9.332 243.2567
16750.000000 8.692 255.9753
17000.000000 8.151 269.2065
17250.000000 7.731 282.7688
17500.000000 7.476 296.3018
17750.000000 7.430 309.2089
18000.000000 7.599 320.1638
18250.000000 7.972 327.7224
18500.000000 8.546 331.9863
18750.000000 9.261 332.4451
19000.000000 9.805 326.8286
19250.000000 9.718 315.1200
19500.000000 8.729 301.8242
19750.000000 6.917 291.8842
20000.000000 4.636 287.0624
