* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-7 12:37:55
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Truthear ZeroRed CP145 L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
350.000000 -1.790 -171.1533
355.000000 -1.758 -171.1135
360.000000 -1.722 -171.0597
365.000000 -1.687 -170.9797
370.000000 -1.656 -170.9169
375.000000 -1.628 -170.8630
382.000000 -1.592 -170.8019
387.000000 -1.570 -170.7660
395.000000 -1.540 -170.6938
400.000000 -1.516 -170.6540
406.000000 -1.487 -170.6012
412.000000 -1.466 -170.5797
418.000000 -1.447 -170.5743
425.000000 -1.420 -170.5499
431.000000 -1.395 -170.5166
437.000000 -1.376 -170.4608
444.000000 -1.362 -170.3857
450.000000 -1.351 -170.3406
455.000000 -1.340 -170.3015
462.000000 -1.318 -170.2400
468.000000 -1.300 -170.1777
475.000000 -1.290 -170.1017
482.000000 -1.284 -170.0278
487.000000 -1.276 -169.9688
494.000000 -1.261 -169.8765
500.000000 -1.250 -169.7810
508.000000 -1.239 -169.6647
515.000000 -1.232 -169.6001
522.000000 -1.225 -169.5526
530.000000 -1.215 -169.4611
538.000000 -1.203 -169.3075
545.000000 -1.193 -169.1837
552.000000 -1.185 -169.0899
560.000000 -1.175 -168.9610
570.000000 -1.165 -168.8109
580.000000 -1.152 -168.6501
590.000000 -1.144 -168.4832
600.000000 -1.137 -168.3151
608.000000 -1.128 -168.1735
615.000000 -1.120 -168.0373
622.000000 -1.114 -167.8931
630.000000 -1.107 -167.7083
640.000000 -1.101 -167.4660
650.000000 -1.099 -167.2391
660.000000 -1.091 -167.0013
670.000000 -1.081 -166.7529
680.000000 -1.071 -166.5041
690.000000 -1.063 -166.2335
700.000000 -1.053 -165.9301
710.000000 -1.039 -165.6060
720.000000 -1.021 -165.2725
730.000000 -1.002 -164.9359
740.000000 -0.978 -164.5755
750.000000 -0.946 -164.2396
762.000000 -0.899 -163.9315
775.000000 -0.851 -163.6549
788.000000 -0.812 -163.3719
800.000000 -0.783 -163.0890
812.000000 -0.757 -162.8170
825.000000 -0.727 -162.5246
838.000000 -0.696 -162.2005
850.000000 -0.669 -161.8785
862.000000 -0.638 -161.5406
875.000000 -0.598 -161.1617
885.000000 -0.566 -160.8780
900.000000 -0.515 -160.4946
912.000000 -0.471 -160.2098
925.000000 -0.423 -159.8886
938.000000 -0.376 -159.5536
950.000000 -0.330 -159.2630
962.000000 -0.280 -158.9997
975.000000 -0.225 -158.7299
988.000000 -0.166 -158.4636
1000.000000 -0.110 -158.2227
1015.000000 -0.044 -157.9373
1030.000000 0.025 -157.6673
1044.000000 0.091 -157.4306
1060.000000 0.167 -157.1978
1075.000000 0.239 -157.0192
1090.000000 0.313 -156.8405
1106.000000 0.389 -156.6535
1120.000000 0.453 -156.4988
1138.000000 0.538 -156.3237
1150.000000 0.595 -156.2310
1172.000000 0.700 -156.0928
1180.000000 0.737 -156.0476
1206.000000 0.858 -155.8794
1220.000000 0.923 -155.7872
1241.000000 1.018 -155.6593
1250.000000 1.057 -155.6054
1265.000000 1.120 -155.5171
1280.000000 1.184 -155.4206
1315.000000 1.335 -155.1622
1320.000000 1.356 -155.1225
1340.000000 1.439 -154.9521
1360.000000 1.524 -154.7757
1380.000000 1.615 -154.6099
1400.000000 1.709 -154.4446
1430.000000 1.852 -154.1815
1450.000000 1.952 -154.0100
1475.000000 2.082 -153.8495
1500.000000 2.211 -153.7599
1525.000000 2.339 -153.7316
1550.000000 2.462 -153.7467
1575.000000 2.581 -153.8152
1600.000000 2.690 -153.9220
1625.000000 2.793 -154.0464
1650.000000 2.890 -154.1925
1675.000000 2.983 -154.3257
1700.000000 3.071 -154.4467
1725.000000 3.156 -154.5731
1750.000000 3.239 -154.6983
1775.000000 3.324 -154.8282
1800.000000 3.408 -154.9653
1825.000000 3.491 -155.0878
1850.000000 3.575 -155.2047
1875.000000 3.661 -155.3367
1900.000000 3.751 -155.4673
1925.000000 3.844 -155.5938
1950.000000 3.938 -155.7318
1975.000000 4.034 -155.8709
2000.000000 4.133 -156.0226
2030.000000 4.250 -156.2435
2060.000000 4.370 -156.4826
2090.000000 4.493 -156.7349
2120.000000 4.619 -157.0092
2140.000000 4.704 -157.2096
2180.000000 4.871 -157.6599
2200.000000 4.952 -157.8972
2240.000000 5.118 -158.4073
2270.000000 5.244 -158.8310
2300.000000 5.368 -159.2915
2330.000000 5.489 -159.7884
2360.000000 5.607 -160.3219
2400.000000 5.760 -161.0897
2430.000000 5.871 -161.7086
2470.000000 6.013 -162.5819
2500.000000 6.114 -163.2614
2540.000000 6.240 -164.1951
2580.000000 6.358 -165.1459
2620.000000 6.474 -166.1224
2650.000000 6.557 -166.8849
2690.000000 6.665 -167.9514
2720.000000 6.743 -168.7832
2760.000000 6.840 -169.9357
2800.000000 6.926 -171.1426
2850.000000 7.019 -172.7271
2900.000000 7.097 -174.3557
2950.000000 7.157 -175.9996
3000.000000 7.199 -177.6658
3040.000000 7.218 -178.9996
3070.000000 7.227 -179.9896
3110.000000 7.232 178.7056
3150.000000 7.230 177.4064
3200.000000 7.215 175.7810
3250.000000 7.186 174.1743
3300.000000 7.143 172.6108
3350.000000 7.087 171.1021
3400.000000 7.018 169.6475
3450.000000 6.940 168.2626
3500.000000 6.856 166.9381
3550.000000 6.768 165.6633
3600.000000 6.675 164.4510
3650.000000 6.575 163.2968
3700.000000 6.470 162.1917
3750.000000 6.361 161.1392
3820.000000 6.199 159.7437
3870.000000 6.081 158.8012
3950.000000 5.887 157.3924
4000.000000 5.761 156.5741
4060.000000 5.606 155.6469
4120.000000 5.448 154.7638
4180.000000 5.287 153.9252
4250.000000 5.097 153.0147
4310.000000 4.930 152.2916
4370.000000 4.759 151.6173
4440.000000 4.558 150.8837
4500.000000 4.383 150.3069
4550.000000 4.235 149.8659
4620.000000 4.024 149.3022
4680.000000 3.842 148.8599
4750.000000 3.626 148.3917
4820.000000 3.408 147.9985
4870.000000 3.251 147.7621
4940.000000 3.028 147.4837
5000.000000 2.835 147.2964
5080.000000 2.579 147.1288
5150.000000 2.354 147.0503
5220.000000 2.128 147.0414
5300.000000 1.871 147.1110
5380.000000 1.615 147.2614
5450.000000 1.392 147.4692
5520.000000 1.170 147.7418
5600.000000 0.918 148.1274
5700.000000 0.604 148.7383
5800.000000 0.299 149.4811
5900.000000 0.004 150.3499
6000.000000 -0.276 151.3656
6080.000000 -0.492 152.2819
6150.000000 -0.675 153.1482
6220.000000 -0.849 154.0613
6300.000000 -1.038 155.1750
6400.000000 -1.255 156.6987
6500.000000 -1.454 158.3214
6600.000000 -1.630 160.0034
6700.000000 -1.779 161.7727
6800.000000 -1.901 163.6599
6900.000000 -1.997 165.6180
7000.000000 -2.065 167.6104
7100.000000 -2.098 169.6505
7200.000000 -2.092 171.7421
7300.000000 -2.056 173.8541
7400.000000 -1.989 175.9496
7500.000000 -1.884 178.0180
7620.000000 -1.697 -179.5025
7750.000000 -1.416 -176.8861
7880.000000 -1.051 -174.4971
8000.000000 -0.635 -172.6121
8120.000000 -0.141 -171.0852
8250.000000 0.483 -169.9390
8380.000000 1.199 -169.4837
8500.000000 1.946 -169.8961
8620.000000 2.767 -171.3824
8750.000000 3.708 -174.5697
8850.000000 4.420 -178.4133
9000.000000 5.335 173.1345
9120.000000 5.789 164.0908
9250.000000 5.856 152.8315
9380.000000 5.425 141.5385
9500.000000 4.629 132.3905
9620.000000 3.553 125.1932
9750.000000 2.211 119.7758
9880.000000 0.810 116.5909
10000.000000 -0.460 115.2765
10150.000000 -1.954 115.3342
10300.000000 -3.308 116.7962
10440.000000 -4.431 119.0562
10600.000000 -5.549 122.3607
10750.000000 -6.444 125.8705
10900.000000 -7.212 129.5374
11060.000000 -7.915 133.4768
11200.000000 -8.454 136.8906
11380.000000 -9.064 141.1723
11500.000000 -9.435 143.9673
11720.000000 -10.072 149.0848
11800.000000 -10.292 150.9800
12060.000000 -10.961 157.5853
12200.000000 -11.279 161.5479
12410.000000 -11.650 168.0522
12500.000000 -11.759 170.9779
12650.000000 -11.862 175.9040
12800.000000 -11.871 -179.1793
13150.000000 -11.575 -167.9516
13200.000000 -11.498 -166.3888
13400.000000 -11.102 -160.2643
13600.000000 -10.546 -154.4085
13800.000000 -9.814 -149.0259
14000.000000 -8.920 -144.1845
14300.000000 -7.309 -138.3452
14500.000000 -6.055 -136.1625
14750.000000 -4.334 -136.3866
15000.000000 -2.672 -140.8165
15250.000000 -1.566 -149.8132
15500.000000 -1.504 -161.8282
15750.000000 -2.561 -171.5130
16000.000000 -4.318 -174.4113
16250.000000 -6.248 -170.2103
