* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 21:53:30
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NiceHCK YD520 White Tips L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
311.000000 -16.330 167.1913
315.000000 -16.392 167.3611
320.000000 -16.470 167.6859
325.000000 -16.539 168.1271
330.000000 -16.606 168.6163
335.000000 -16.669 169.1642
340.000000 -16.695 169.7434
345.000000 -16.684 170.2121
350.000000 -16.660 170.5585
355.000000 -16.638 170.7761
360.000000 -16.621 170.8594
365.000000 -16.614 170.8827
370.000000 -16.623 170.8923
375.000000 -16.649 170.8829
382.000000 -16.699 170.8636
387.000000 -16.734 170.8949
395.000000 -16.796 170.9158
400.000000 -16.838 170.9660
406.000000 -16.886 171.0826
412.000000 -16.938 171.1939
418.000000 -16.991 171.3257
425.000000 -17.048 171.5223
431.000000 -17.096 171.6754
437.000000 -17.152 171.8759
444.000000 -17.221 172.1504
450.000000 -17.279 172.3732
455.000000 -17.326 172.5982
462.000000 -17.388 172.9095
468.000000 -17.435 173.1496
475.000000 -17.489 173.4917
482.000000 -17.549 173.8578
487.000000 -17.592 174.1105
494.000000 -17.646 174.4593
500.000000 -17.690 174.7809
508.000000 -17.747 175.2066
515.000000 -17.795 175.5354
522.000000 -17.849 175.8680
530.000000 -17.915 176.3051
538.000000 -17.969 176.8085
545.000000 -18.011 177.2731
552.000000 -18.056 177.7383
560.000000 -18.116 178.2556
570.000000 -18.187 178.9533
580.000000 -18.243 179.6730
590.000000 -18.301 -179.6216
600.000000 -18.355 -178.8359
608.000000 -18.391 -178.1497
615.000000 -18.418 -177.5390
622.000000 -18.442 -176.9246
630.000000 -18.461 -176.2038
640.000000 -18.472 -175.3046
650.000000 -18.477 -174.4670
660.000000 -18.479 -173.6724
670.000000 -18.473 -172.9175
680.000000 -18.463 -172.1870
690.000000 -18.448 -171.4556
700.000000 -18.428 -170.7427
710.000000 -18.408 -170.1105
720.000000 -18.394 -169.5523
730.000000 -18.379 -168.9973
740.000000 -18.364 -168.4214
750.000000 -18.352 -167.8580
762.000000 -18.348 -167.1924
775.000000 -18.341 -166.4445
788.000000 -18.328 -165.6771
800.000000 -18.315 -164.9628
812.000000 -18.302 -164.2493
825.000000 -18.286 -163.4530
838.000000 -18.272 -162.6807
850.000000 -18.255 -161.9691
862.000000 -18.234 -161.2298
875.000000 -18.209 -160.4199
885.000000 -18.184 -159.8064
900.000000 -18.142 -158.9375
912.000000 -18.105 -158.2537
925.000000 -18.064 -157.5053
938.000000 -18.022 -156.7654
950.000000 -17.980 -156.1042
962.000000 -17.937 -155.4596
975.000000 -17.887 -154.7744
988.000000 -17.832 -154.1053
1000.000000 -17.778 -153.4989
1015.000000 -17.714 -152.7688
1030.000000 -17.647 -152.0613
1044.000000 -17.582 -151.3978
1060.000000 -17.504 -150.6812
1075.000000 -17.430 -150.0506
1090.000000 -17.353 -149.4260
1106.000000 -17.271 -148.7733
1120.000000 -17.201 -148.2181
1138.000000 -17.113 -147.5236
1150.000000 -17.054 -147.0798
1172.000000 -16.940 -146.3091
1180.000000 -16.898 -146.0356
1206.000000 -16.766 -145.1185
1220.000000 -16.695 -144.6399
1241.000000 -16.587 -143.9438
1250.000000 -16.542 -143.6520
1265.000000 -16.464 -143.1769
1280.000000 -16.384 -142.7040
1315.000000 -16.205 -141.5949
1320.000000 -16.180 -141.4346
1340.000000 -16.079 -140.7954
1360.000000 -15.979 -140.1676
1380.000000 -15.878 -139.5322
1400.000000 -15.779 -138.8956
1430.000000 -15.637 -137.9452
1450.000000 -15.541 -137.3063
1475.000000 -15.419 -136.4755
1500.000000 -15.300 -135.6356
1525.000000 -15.183 -134.7820
1550.000000 -15.063 -133.9051
1575.000000 -14.936 -133.0017
1600.000000 -14.809 -132.0786
1625.000000 -14.682 -131.1318
1650.000000 -14.550 -130.1561
1675.000000 -14.409 -129.1564
1700.000000 -14.258 -128.1633
1725.000000 -14.096 -127.1710
1750.000000 -13.925 -126.1499
1775.000000 -13.739 -125.1303
1800.000000 -13.536 -124.1513
1825.000000 -13.320 -123.1914
1850.000000 -13.089 -122.2659
1875.000000 -12.841 -121.4094
1900.000000 -12.577 -120.6334
1925.000000 -12.299 -119.9414
1950.000000 -12.008 -119.3523
1975.000000 -11.706 -118.8932
2000.000000 -11.399 -118.5778
2030.000000 -11.033 -118.3715
