* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-11 20:06:46
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Haifsun WL6 Narrow Tips L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
295.000000 -15.966 170.6664
300.000000 -15.984 170.3576
304.000000 -16.004 170.0914
307.000000 -16.021 169.8776
311.000000 -16.035 169.5627
315.000000 -16.051 169.2663
320.000000 -16.078 168.9590
325.000000 -16.103 168.6327
330.000000 -16.130 168.3082
335.000000 -16.144 167.9653
340.000000 -16.171 167.6199
345.000000 -16.216 167.3516
350.000000 -16.259 167.0735
355.000000 -16.283 166.7922
360.000000 -16.300 166.4844
365.000000 -16.330 166.1947
370.000000 -16.368 165.9009
375.000000 -16.408 165.5936
382.000000 -16.453 165.1855
387.000000 -16.486 164.9406
395.000000 -16.551 164.4869
400.000000 -16.593 164.1684
406.000000 -16.641 163.8124
412.000000 -16.694 163.5044
418.000000 -16.751 163.1982
425.000000 -16.822 162.8118
431.000000 -16.877 162.5284
437.000000 -16.931 162.2840
444.000000 -17.003 161.9904
450.000000 -17.066 161.7076
455.000000 -17.114 161.4795
462.000000 -17.182 161.1995
468.000000 -17.236 160.9725
475.000000 -17.308 160.7441
482.000000 -17.384 160.5256
487.000000 -17.440 160.3962
494.000000 -17.516 160.2304
500.000000 -17.582 160.0720
508.000000 -17.681 159.8402
515.000000 -17.770 159.6773
522.000000 -17.851 159.5257
530.000000 -17.945 159.3829
538.000000 -18.042 159.2264
545.000000 -18.122 159.1014
552.000000 -18.203 159.0387
560.000000 -18.304 159.0063
570.000000 -18.437 158.9587
580.000000 -18.568 159.0309
590.000000 -18.676 159.1513
600.000000 -18.770 159.1232
608.000000 -18.869 159.0498
615.000000 -18.968 159.0731
622.000000 -19.070 159.1845
630.000000 -19.182 159.3956
640.000000 -19.310 159.7398
650.000000 -19.419 160.1968
660.000000 -19.512 160.6498
670.000000 -19.589 161.0118
680.000000 -19.658 161.2564
690.000000 -19.721 161.4008
700.000000 -19.785 161.4514
710.000000 -19.879 161.2838
720.000000 -20.046 161.2195
730.000000 -20.239 161.7541
740.000000 -20.374 162.6023
750.000000 -20.460 163.3132
762.000000 -20.550 163.9952
775.000000 -20.649 164.6477
788.000000 -20.750 165.3071
800.000000 -20.845 165.9821
812.000000 -20.932 166.6488
825.000000 -21.025 167.3590
838.000000 -21.114 168.1143
850.000000 -21.188 168.8636
862.000000 -21.264 169.6557
875.000000 -21.344 170.4973
885.000000 -21.403 171.1345
900.000000 -21.484 172.0872
912.000000 -21.544 172.8560
925.000000 -21.601 173.7035
938.000000 -21.657 174.5643
950.000000 -21.706 175.3764
962.000000 -21.747 176.1733
975.000000 -21.782 177.0221
988.000000 -21.810 177.8763
1000.000000 -21.834 178.6684
1015.000000 -21.862 179.6722
1030.000000 -21.889 -179.3300
1044.000000 -21.909 -178.3934
1060.000000 -21.924 -177.3189
1075.000000 -21.934 -176.3207
1090.000000 -21.942 -175.3280
1106.000000 -21.947 -174.2813
1120.000000 -21.943 -173.3520
