* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-11 20:08:06
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Haifsun WL6 Narrow Tips R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
335.000000 -19.103 -1.3651
340.000000 -19.136 -1.5730
345.000000 -19.144 -1.8364
350.000000 -19.138 -2.0741
355.000000 -19.133 -2.1593
360.000000 -19.131 -2.2978
365.000000 -19.133 -2.5271
370.000000 -19.141 -2.7315
375.000000 -19.157 -2.9385
382.000000 -19.173 -3.2598
387.000000 -19.180 -3.4654
395.000000 -19.204 -3.8183
400.000000 -19.225 -4.0027
406.000000 -19.245 -4.1970
412.000000 -19.258 -4.4554
418.000000 -19.274 -4.7487
425.000000 -19.292 -5.0459
431.000000 -19.315 -5.2210
437.000000 -19.345 -5.3721
444.000000 -19.377 -5.6632
450.000000 -19.404 -5.9590
455.000000 -19.433 -6.1913
462.000000 -19.464 -6.4737
468.000000 -19.482 -6.6530
475.000000 -19.513 -6.8348
482.000000 -19.552 -7.0342
487.000000 -19.583 -7.1918
494.000000 -19.627 -7.4070
500.000000 -19.656 -7.5797
508.000000 -19.700 -7.7813
515.000000 -19.753 -7.9627
522.000000 -19.806 -8.1800
530.000000 -19.862 -8.4120
538.000000 -19.915 -8.6050
545.000000 -19.960 -8.8098
552.000000 -20.000 -9.0058
560.000000 -20.047 -9.1939
570.000000 -20.116 -9.4940
580.000000 -20.188 -9.9006
590.000000 -20.266 -10.5143
600.000000 -20.442 -11.4970
608.000000 -20.727 -11.7462
615.000000 -20.968 -10.7757
622.000000 -21.055 -9.4225
630.000000 -21.033 -8.4868
640.000000 -21.019 -8.0445
650.000000 -21.045 -7.8102
660.000000 -21.096 -7.5960
670.000000 -21.144 -7.3442
680.000000 -21.178 -7.0998
690.000000 -21.210 -6.8898
700.000000 -21.257 -6.7028
710.000000 -21.309 -6.5878
720.000000 -21.364 -6.4482
730.000000 -21.428 -6.2272
740.000000 -21.496 -5.9773
750.000000 -21.565 -5.7232
762.000000 -21.643 -5.4100
775.000000 -21.717 -5.0505
788.000000 -21.796 -4.5851
800.000000 -21.869 -4.1260
812.000000 -21.939 -3.6758
825.000000 -22.005 -3.1122
838.000000 -22.074 -2.5306
850.000000 -22.142 -2.0045
862.000000 -22.195 -1.4292
875.000000 -22.247 -0.7757
885.000000 -22.289 -0.2658
900.000000 -22.348 0.4833
912.000000 -22.387 1.0686
925.000000 -22.432 1.7153
938.000000 -22.475 2.4156
950.000000 -22.507 3.0939
962.000000 -22.528 3.7015
975.000000 -22.548 4.3339
988.000000 -22.568 5.0030
1000.000000 -22.582 5.6342
1015.000000 -22.595 6.4449
1030.000000 -22.603 7.2512
1044.000000 -22.611 7.9671
1060.000000 -22.621 8.7469
1075.000000 -22.619 9.4573
1090.000000 -22.608 10.1719
1106.000000 -22.597 10.9542
1120.000000 -22.591 11.6462
1138.000000 -22.587 12.5308
1150.000000 -22.581 13.1054
1172.000000 -22.561 14.1215
1180.000000 -22.554 14.4864
1206.000000 -22.549 15.6914
1220.000000 -22.563 16.3434
1241.000000 -22.649 17.4779
1250.000000 -22.722 18.2493
1265.000000 -22.824 20.5165
1280.000000 -22.672 23.7319
1315.000000 -21.839 25.2702
1320.000000 -21.795 25.0669
1340.000000 -21.721 24.8206
1360.000000 -21.678 25.2915
1380.000000 -21.622 26.0176
1400.000000 -21.547 26.8974
1430.000000 -21.418 28.3490
1450.000000 -21.317 29.2881
1475.000000 -21.175 30.4542
1500.000000 -21.032 31.6762
1525.000000 -20.877 32.9330
1550.000000 -20.710 34.1487
1575.000000 -20.525 35.3298
1600.000000 -20.328 36.4887
1625.000000 -20.126 37.6151
1650.000000 -19.905 38.7032
1675.000000 -19.664 39.7653
1700.000000 -19.410 40.7612
1725.000000 -19.144 41.6613
1750.000000 -18.865 42.4592
1775.000000 -18.572 43.1814
1800.000000 -18.265 43.8267
1825.000000 -17.941 44.3863
1850.000000 -17.602 44.8011
1875.000000 -17.246 45.0550
1900.000000 -16.878 45.1655
1925.000000 -16.498 45.1192
1950.000000 -16.109 44.8810
1975.000000 -15.714 44.4218
2000.000000 -15.319 43.7317
2030.000000 -14.850 42.6210
2060.000000 -14.389 41.1703
2090.000000 -13.948 39.3796
2120.000000 -13.533 37.2640
2140.000000 -13.276 35.6718
2180.000000 -12.826 32.0977
2200.000000 -12.638 30.1591
2240.000000 -12.343 26.0904
2270.000000 -12.194 22.9743
2300.000000 -12.106 19.8895
2330.000000 -12.075 16.8940
2360.000000 -12.093 14.0443
2400.000000 -12.182 10.5504
2430.000000 -12.286 8.2012
2470.000000 -12.460 5.4369
2500.000000 -12.608 3.6223
2540.000000 -12.816 1.5362
2580.000000 -13.029 -0.2182
2620.000000 -13.240 -1.6895
2650.000000 -13.394 -2.6393
2690.000000 -13.589 -3.7335
2720.000000 -13.728 -4.4400
2760.000000 -13.904 -5.2590
2800.000000 -14.068 -5.9656
2850.000000 -14.259 -6.7212
2900.000000 -14.435 -7.3572
2950.000000 -14.597 -7.8888
3000.000000 -14.747 -8.3554
3040.000000 -14.863 -8.6823
3070.000000 -14.946 -8.9045
3110.000000 -15.050 -9.1632
3150.000000 -15.147 -9.3628
3200.000000 -15.263 -9.5595
3250.000000 -15.372 -9.7113
3300.000000 -15.472 -9.8085
3350.000000 -15.559 -9.8288
3400.000000 -15.640 -9.7880
3450.000000 -15.710 -9.6905
3500.000000 -15.766 -9.5484
3550.000000 -15.810 -9.3669
3600.000000 -15.844 -9.1310
3650.000000 -15.865 -8.8476
3700.000000 -15.870 -8.5402
3750.000000 -15.859 -8.2186
3820.000000 -15.817 -7.7493
3870.000000 -15.763 -7.4159
3950.000000 -15.637 -6.9567
4000.000000 -15.535 -6.7174
4060.000000 -15.387 -6.4862
4120.000000 -15.209 -6.3767
4180.000000 -14.997 -6.4235
4250.000000 -14.708 -6.7395
4310.000000 -14.429 -7.2873
4370.000000 -14.123 -8.1543
4440.000000 -13.734 -9.6686
4500.000000 -13.385 -11.4829
4550.000000 -13.095 -13.4174
4620.000000 -12.705 -16.8608
4680.000000 -12.413 -20.5631
4750.000000 -12.164 -25.7455
4820.000000 -12.061 -31.7087
4870.000000 -12.100 -36.2784
4940.000000 -12.329 -42.7988
5000.000000 -12.688 -48.1860
5080.000000 -13.366 -54.6065
5150.000000 -14.104 -59.2587
5220.000000 -14.925 -62.9184
5300.000000 -15.912 -65.9216
5380.000000 -16.908 -67.8228
5450.000000 -17.760 -68.7150
5520.000000 -18.580 -69.0264
5600.000000 -19.476 -68.8134
5700.000000 -20.521 -67.8320
5800.000000 -21.488 -66.2447
5900.000000 -22.379 -64.2153
6000.000000 -23.194 -61.8083
6080.000000 -23.801 -59.6715
6150.000000 -24.305 -57.6858
6220.000000 -24.787 -55.5844
6300.000000 -25.316 -52.9517
6400.000000 -25.941 -49.1032
6500.000000 -26.466 -44.5559
6600.000000 -26.717 -39.7504
6700.000000 -26.830 -37.0726
6800.000000 -27.176 -34.7337
6900.000000 -27.559 -31.5181
7000.000000 -27.876 -27.9507
7100.000000 -28.136 -24.2110
7200.000000 -28.341 -20.3770
7300.000000 -28.498 -16.4928
7400.000000 -28.611 -12.6078
7500.000000 -28.681 -8.7069
7620.000000 -28.715 -3.9519
