* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-11 18:12:20
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: KXXS Normal Tips
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
387.000000 65.321 171.3908
395.000000 65.277 171.9408
400.000000 65.251 172.2939
406.000000 65.213 172.7113
412.000000 65.173 173.1053
418.000000 65.139 173.5107
425.000000 65.105 173.9639
431.000000 65.080 174.3549
437.000000 65.052 174.7557
444.000000 65.019 175.2167
450.000000 64.991 175.6169
455.000000 64.968 175.9526
462.000000 64.938 176.3980
468.000000 64.916 176.7733
475.000000 64.893 177.2311
482.000000 64.871 177.7023
487.000000 64.855 178.0375
494.000000 64.832 178.5271
500.000000 64.815 178.9655
508.000000 64.795 179.5317
515.000000 64.775 179.9659
522.000000 64.755 -179.6137
530.000000 64.736 -179.1016
538.000000 64.724 -178.5763
545.000000 64.713 -178.0869
552.000000 64.699 -177.5905
560.000000 64.680 -177.0388
570.000000 64.662 -176.3853
580.000000 64.648 -175.7251
590.000000 64.640 -175.0326
600.000000 64.633 -174.3583
608.000000 64.627 -173.8463
615.000000 64.623 -173.3896
622.000000 64.619 -172.9257
630.000000 64.617 -172.4025
640.000000 64.620 -171.7504
650.000000 64.621 -171.0910
660.000000 64.619 -170.4204
670.000000 64.625 -169.7708
680.000000 64.637 -169.1095
690.000000 64.649 -168.4129
700.000000 64.665 -167.7305
710.000000 64.687 -167.0881
720.000000 64.708 -166.4479
730.000000 64.727 -165.7977
740.000000 64.746 -165.1549
750.000000 64.767 -164.5111
762.000000 64.801 -163.7191
775.000000 64.843 -162.8770
788.000000 64.886 -162.0323
800.000000 64.927 -161.2698
812.000000 64.970 -160.4990
825.000000 65.023 -159.6647
838.000000 65.077 -158.8639
850.000000 65.132 -158.1450
862.000000 65.192 -157.4373
875.000000 65.261 -156.6716
885.000000 65.315 -156.0835
900.000000 65.399 -155.2272
912.000000 65.474 -154.5486
925.000000 65.560 -153.8436
938.000000 65.654 -153.2013
950.000000 65.745 -152.6514
962.000000 65.834 -152.1431
975.000000 65.927 -151.6134
988.000000 66.021 -151.0603
1000.000000 66.115 -150.5406
1015.000000 66.243 -149.9576
1030.000000 66.378 -149.4689
1044.000000 66.504 -149.0855
1060.000000 66.642 -148.7656
1075.000000 66.763 -148.5512
1090.000000 66.868 -148.3538
1106.000000 66.965 -148.0733
1120.000000 67.056 -147.7076
1138.000000 67.201 -147.2444
1150.000000 67.307 -147.0375
1172.000000 67.492 -146.8161
1180.000000 67.554 -146.7621
1206.000000 67.742 -146.6254
1220.000000 67.841 -146.5473
1241.000000 67.987 -146.4381
1250.000000 68.048 -146.3995
1265.000000 68.148 -146.3333
1280.000000 68.246 -146.2477
1315.000000 68.470 -146.0969
1320.000000 68.502 -146.0866
1340.000000 68.625 -146.0424
1360.000000 68.746 -145.9877
1380.000000 68.867 -145.9405
1400.000000 68.985 -145.8952
1430.000000 69.155 -145.8438
1450.000000 69.267 -145.8106
1475.000000 69.405 -145.7846
1500.000000 69.542 -145.7829
1525.000000 69.669 -145.7794
1550.000000 69.794 -145.7995
1575.000000 69.920 -145.8551
1600.000000 70.043 -145.8969
1625.000000 70.162 -145.9351
1650.000000 70.278 -146.0008
1675.000000 70.396 -146.0966
1700.000000 70.513 -146.2112
1725.000000 70.629 -146.3261
1750.000000 70.744 -146.4525
1775.000000 70.859 -146.6104
1800.000000 70.977 -146.7916
1825.000000 71.097 -146.9915
1850.000000 71.216 -147.2200
1875.000000 71.334 -147.4781
1900.000000 71.453 -147.7606
1925.000000 71.573 -148.0559
1950.000000 71.693 -148.3746
1975.000000 71.813 -148.7312
2000.000000 71.932 -149.1126
2030.000000 72.075 -149.6019
2060.000000 72.218 -150.1459
2090.000000 72.355 -150.7234
2120.000000 72.489 -151.3274
2140.000000 72.577 -151.7578
2180.000000 72.747 -152.6744
2200.000000 72.829 -153.1491
2240.000000 72.987 -154.1495
2270.000000 73.099 -154.9387
2300.000000 73.204 -155.7562
2330.000000 73.301 -156.6021
2360.000000 73.391 -157.4844
2400.000000 73.499 -158.7072
2430.000000 73.571 -159.6373
2470.000000 73.652 -160.8933
2500.000000 73.702 -161.8508
2540.000000 73.758 -163.1344
2580.000000 73.801 -164.4144
2620.000000 73.830 -165.6835
2650.000000 73.843 -166.6298
2690.000000 73.848 -167.8826
2720.000000 73.843 -168.8051
2760.000000 73.825 -169.9979
2800.000000 73.798 -171.1463
2850.000000 73.751 -172.5196
2900.000000 73.695 -173.8253
2950.000000 73.630 -175.0388
3000.000000 73.555 -176.1792
3040.000000 73.487 -177.0328
3070.000000 73.434 -177.6410
3110.000000 73.364 -178.4092
3150.000000 73.293 -179.1239
3200.000000 73.201 -179.9575
3250.000000 73.109 179.2884
3300.000000 73.017 178.6181
3350.000000 72.928 178.0138
3400.000000 72.843 177.4714
3450.000000 72.763 176.9926
3500.000000 72.692 176.5570
3550.000000 72.630 176.1529
3600.000000 72.575 175.7675
3650.000000 72.529 175.3698
3700.000000 72.486 174.9414
3750.000000 72.440 174.5063
3820.000000 72.372 173.8808
3870.000000 72.325 173.4291
3950.000000 72.254 172.7027
4000.000000 72.210 172.2351
4060.000000 72.156 171.6658
4120.000000 72.102 171.0674
4180.000000 72.049 170.4179
4250.000000 71.980 169.6210
4310.000000 71.914 168.8956
4370.000000 71.838 168.1277
4440.000000 71.737 167.1982
4500.000000 71.639 166.4068
4550.000000 71.550 165.7807
4620.000000 71.417 164.9319
4680.000000 71.300 164.1975
4750.000000 71.157 163.3247
4820.000000 71.004 162.4368
4870.000000 70.884 161.7990
4940.000000 70.698 160.9009
5000.000000 70.525 160.1616
5080.000000 70.274 159.2516
5150.000000 70.038 158.5353
5220.000000 69.788 157.9170
5300.000000 69.484 157.3348
5380.000000 69.160 156.9008
5450.000000 68.864 156.6703
5520.000000 68.557 156.5976
5600.000000 68.195 156.7876
5700.000000 67.743 157.6309
5800.000000 67.392 159.0311
5900.000000 67.170 159.9176
6000.000000 66.893 160.1633
6080.000000 66.604 160.5303
6150.000000 66.335 161.1108
6220.000000 66.070 161.9041
6300.000000 65.781 163.0288
6400.000000 65.448 164.7196
6500.000000 65.151 166.6318
6600.000000 64.893 168.6621
6700.000000 64.673 170.7897
6800.000000 64.490 173.0515
6900.000000 64.339 175.3969
7000.000000 64.220 177.7792
7100.000000 64.138 -179.7886
7200.000000 64.098 -177.3067
7300.000000 64.099 -174.8226
7400.000000 64.138 -172.3698
7500.000000 64.222 -169.9442
7620.000000 64.385 -167.0905
7750.000000 64.635 -164.1467
7880.000000 64.970 -161.4404
8000.000000 65.361 -159.2777
8120.000000 65.840 -157.5584
8250.000000 66.454 -156.3571
8380.000000 67.159 -156.0446
8500.000000 67.879 -156.8554
8620.000000 68.630 -159.0871
8750.000000 69.396 -163.4436
8850.000000 69.874 -168.2696
9000.000000 70.253 -177.5921
9120.000000 70.165 173.9942
9250.000000 69.656 165.2705
9380.000000 68.788 158.0923
9500.000000 67.773 153.3136
9620.000000 66.649 150.3549
9750.000000 65.400 148.9931
9880.000000 64.180 149.2274
10000.000000 63.111 150.6147
