* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 1M 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-6 14:16:25
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: 
* 测量: Aeroflot Aviation IEM R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
340.000000 -16.532 151.0612
345.000000 -16.105 151.9775
350.000000 -15.706 152.5404
355.000000 -15.340 152.8217
360.000000 -14.986 152.9076
365.000000 -14.631 152.8710
370.000000 -14.290 152.8073
375.000000 -13.973 152.7810
382.000000 -13.560 152.8831
387.000000 -13.275 153.0549
395.000000 -12.821 153.5471
400.000000 -12.522 153.9249
406.000000 -12.141 154.4151
412.000000 -11.742 154.8150
418.000000 -11.330 155.1223
425.000000 -10.847 155.3857
431.000000 -10.426 155.5299
437.000000 -10.000 155.6208
444.000000 -9.500 155.6252
450.000000 -9.068 155.5784
455.000000 -8.710 155.5045
462.000000 -8.216 155.2884
468.000000 -7.787 154.9776
475.000000 -7.277 154.5177
482.000000 -6.772 153.9985
487.000000 -6.415 153.5694
494.000000 -5.914 152.8758
500.000000 -5.482 152.1926
508.000000 -4.907 151.1732
515.000000 -4.407 150.1358
522.000000 -3.906 148.9244
530.000000 -3.339 147.3986
538.000000 -2.782 145.7218
545.000000 -2.304 144.0888
552.000000 -1.837 142.2927
560.000000 -1.311 140.0522
570.000000 -0.669 137.0195
580.000000 -0.056 133.7482
590.000000 0.521 130.2045
600.000000 1.065 126.4126
608.000000 1.475 123.2521
615.000000 1.815 120.3879
622.000000 2.134 117.4459
630.000000 2.472 114.0400
640.000000 2.869 109.7398
650.000000 3.236 105.3334
660.000000 3.562 100.8144
670.000000 3.846 96.2423
680.000000 4.092 91.6653
690.000000 4.297 87.1232
700.000000 4.458 82.6575
710.000000 4.584 78.3047
720.000000 4.677 74.1034
730.000000 4.739 70.1035
740.000000 4.776 66.3245
750.000000 4.795 62.7345
762.000000 4.802 58.6978
775.000000 4.800 54.6603
788.000000 4.790 50.9684
800.000000 4.788 47.8734
812.000000 4.793 44.9958
825.000000 4.815 42.1226
838.000000 4.862 39.4659
850.000000 4.930 37.1403
862.000000 5.026 34.8528
875.000000 5.161 32.3661
885.000000 5.286 30.4421
900.000000 5.511 27.4288
912.000000 5.717 24.8101
925.000000 5.963 21.7331
938.000000 6.225 18.3381
950.000000 6.471 14.8761
962.000000 6.716 11.0835
975.000000 6.965 6.5246
988.000000 7.173 1.4503
1000.000000 7.315 -3.6895
1015.000000 7.407 -10.6341
1030.000000 7.371 -17.9524
1044.000000 7.198 -24.9160
1060.000000 6.835 -32.7824
1075.000000 6.342 -39.8256
1090.000000 5.718 -46.2292
1106.000000 4.959 -52.1767
1120.000000 4.252 -56.6794
1138.000000 3.323 -61.6106
1150.000000 2.698 -64.4368
1172.000000 1.552 -68.7599
1180.000000 1.140 -70.0789
1206.000000 -0.161 -73.6095
1220.000000 -0.841 -75.1209
1241.000000 -1.842 -76.9003
1250.000000 -2.260 -77.4628
1265.000000 -2.923 -78.1345
1280.000000 -3.531 -78.6508
1315.000000 -4.869 -79.9520
1320.000000 -5.060 -80.1012
1340.000000 -5.814 -80.5306
1360.000000 -6.558 -80.7372
1380.000000 -7.282 -80.7566
1400.000000 -7.987 -80.6616
