* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-7 12:43:22
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Truthear ZeroRed Narrow Tips
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
350.000000 -1.577 -170.8958
355.000000 -1.543 -170.8321
360.000000 -1.506 -170.7612
365.000000 -1.473 -170.6511
370.000000 -1.442 -170.5643
375.000000 -1.413 -170.5182
382.000000 -1.373 -170.4522
387.000000 -1.347 -170.4010
395.000000 -1.316 -170.3442
400.000000 -1.297 -170.3220
406.000000 -1.270 -170.2887
412.000000 -1.244 -170.2504
418.000000 -1.219 -170.2038
425.000000 -1.195 -170.1614
431.000000 -1.178 -170.1589
437.000000 -1.162 -170.0961
444.000000 -1.147 -170.0140
450.000000 -1.134 -169.9827
455.000000 -1.123 -169.9480
462.000000 -1.103 -169.8951
468.000000 -1.086 -169.8273
475.000000 -1.067 -169.7470
482.000000 -1.053 -169.7047
487.000000 -1.044 -169.6708
494.000000 -1.034 -169.5920
500.000000 -1.026 -169.5219
508.000000 -1.012 -169.4367
515.000000 -0.998 -169.3721
522.000000 -0.986 -169.2985
530.000000 -0.971 -169.1767
538.000000 -0.960 -169.0614
545.000000 -0.951 -168.9892
552.000000 -0.944 -168.8887
560.000000 -0.933 -168.7643
570.000000 -0.924 -168.6280
580.000000 -0.918 -168.5083
590.000000 -0.908 -168.3611
600.000000 -0.895 -168.2053
608.000000 -0.888 -168.0481
615.000000 -0.885 -167.9213
622.000000 -0.880 -167.8097
630.000000 -0.871 -167.6738
640.000000 -0.858 -167.4787
650.000000 -0.851 -167.2664
660.000000 -0.845 -167.0384
670.000000 -0.839 -166.7995
680.000000 -0.832 -166.5800
690.000000 -0.817 -166.3563
700.000000 -0.805 -166.0746
710.000000 -0.795 -165.8233
720.000000 -0.782 -165.5723
730.000000 -0.769 -165.3099
740.000000 -0.754 -165.0309
750.000000 -0.735 -164.7449
762.000000 -0.713 -164.4099
775.000000 -0.691 -164.0554
788.000000 -0.669 -163.6664
800.000000 -0.643 -163.2846
812.000000 -0.611 -162.9146
825.000000 -0.576 -162.5096
838.000000 -0.545 -162.1118
850.000000 -0.513 -161.7462
862.000000 -0.472 -161.3842
875.000000 -0.423 -161.0142
885.000000 -0.386 -160.7297
900.000000 -0.326 -160.3471
912.000000 -0.278 -160.0779
925.000000 -0.230 -159.7849
938.000000 -0.183 -159.4806
950.000000 -0.137 -159.2149
962.000000 -0.085 -158.9687
975.000000 -0.027 -158.7085
988.000000 0.029 -158.4522
1000.000000 0.080 -158.2254
1015.000000 0.145 -157.9565
1030.000000 0.215 -157.7137
1044.000000 0.278 -157.4881
1060.000000 0.352 -157.2352
1075.000000 0.425 -157.0431
1090.000000 0.500 -156.8816
1106.000000 0.576 -156.7193
1120.000000 0.641 -156.5725
1138.000000 0.724 -156.4087
1150.000000 0.780 -156.3177
1172.000000 0.881 -156.1617
1180.000000 0.918 -156.1121
1206.000000 1.030 -155.9813
1220.000000 1.089 -155.9148
1241.000000 1.178 -155.7737
1250.000000 1.216 -155.7070
1265.000000 1.279 -155.6009
1280.000000 1.341 -155.4957
1315.000000 1.483 -155.1984
1320.000000 1.503 -155.1536
1340.000000 1.585 -154.9685
1360.000000 1.671 -154.7603
1380.000000 1.758 -154.5381
1400.000000 1.852 -154.3189
1430.000000 1.997 -154.0110
1450.000000 2.099 -153.8252
1475.000000 2.237 -153.6527
1500.000000 2.371 -153.5658
1525.000000 2.499 -153.5172
1550.000000 2.623 -153.5168
1575.000000 2.744 -153.5862
1600.000000 2.858 -153.6968
1625.000000 2.961 -153.8282
1650.000000 3.059 -153.9768
1675.000000 3.153 -154.1168
1700.000000 3.241 -154.2401
1725.000000 3.328 -154.3656
1750.000000 3.413 -154.4877
1775.000000 3.496 -154.6175
1800.000000 3.579 -154.7602
1825.000000 3.662 -154.8748
1850.000000 3.748 -154.9785
1875.000000 3.835 -155.1030
1900.000000 3.924 -155.2336
1925.000000 4.015 -155.3570
1950.000000 4.110 -155.4827
1975.000000 4.208 -155.6173
2000.000000 4.306 -155.7684
2030.000000 4.423 -155.9720
2060.000000 4.545 -156.1918
2090.000000 4.670 -156.4300
2120.000000 4.795 -156.6994
2140.000000 4.879 -156.8944
2180.000000 5.049 -157.3197
2200.000000 5.133 -157.5494
2240.000000 5.302 -158.0474
2270.000000 5.431 -158.4591
2300.000000 5.557 -158.9103
2330.000000 5.682 -159.3951
2360.000000 5.805 -159.9185
2400.000000 5.967 -160.6734
2430.000000 6.085 -161.2687
2470.000000 6.239 -162.1190
2500.000000 6.351 -162.8103
2540.000000 6.493 -163.7965
2580.000000 6.626 -164.8410
2620.000000 6.750 -165.9362
2650.000000 6.838 -166.7963
2690.000000 6.947 -167.9908
2720.000000 7.022 -168.9122
2760.000000 7.112 -170.1689
2800.000000 7.193 -171.4657
2850.000000 7.277 -173.1369
2900.000000 7.344 -174.8360
2950.000000 7.394 -176.5617
3000.000000 7.428 -178.3141
3040.000000 7.440 -179.7236
3070.000000 7.441 179.2268
3110.000000 7.433 177.8467
3150.000000 7.416 176.4985
3200.000000 7.379 174.8522
3250.000000 7.329 173.2413
3300.000000 7.269 171.6799
3350.000000 7.200 170.1731
3400.000000 7.120 168.7221
3450.000000 7.031 167.3296
3500.000000 6.934 166.0031
3550.000000 6.831 164.7425
3600.000000 6.721 163.5490
3650.000000 6.606 162.4090
3700.000000 6.485 161.3193
3750.000000 6.361 160.2901
3820.000000 6.178 158.9526
3870.000000 6.043 158.0644
3950.000000 5.823 156.7548
4000.000000 5.682 156.0162
4060.000000 5.509 155.2068
4120.000000 5.336 154.4572
4180.000000 5.163 153.7583
4250.000000 4.963 153.0035
4310.000000 4.790 152.4114
4370.000000 4.614 151.8689
4440.000000 4.409 151.2881
4500.000000 4.232 150.8367
4550.000000 4.082 150.5047
4620.000000 3.872 150.0961
4680.000000 3.693 149.7794
4750.000000 3.484 149.4464
4820.000000 3.272 149.1833
4870.000000 3.120 149.0324
4940.000000 2.908 148.8612
5000.000000 2.725 148.7613
5080.000000 2.480 148.6940
5150.000000 2.268 148.6817
5220.000000 2.057 148.7283
5300.000000 1.813 148.8577
5380.000000 1.570 149.0499
5450.000000 1.359 149.2753
5520.000000 1.148 149.5543
5600.000000 0.907 149.9380
5700.000000 0.608 150.5342
5800.000000 0.314 151.2584
5900.000000 0.030 152.0903
6000.000000 -0.242 153.0428
6080.000000 -0.454 153.9012
6150.000000 -0.635 154.7136
6220.000000 -0.809 155.5751
6300.000000 -0.998 156.6351
6400.000000 -1.221 158.0910
6500.000000 -1.426 159.6481
6600.000000 -1.610 161.2704
6700.000000 -1.771 162.9866
6800.000000 -1.908 164.8095
6900.000000 -2.023 166.7029
7000.000000 -2.113 168.6404
7100.000000 -2.173 170.6317
7200.000000 -2.198 172.6754
7300.000000 -2.196 174.7480
7400.000000 -2.165 176.8255
7500.000000 -2.101 178.8978
7620.000000 -1.970 -178.6138
7750.000000 -1.765 -175.9616
7880.000000 -1.490 -173.4536
8000.000000 -1.170 -171.3786
8120.000000 -0.788 -169.5661
8250.000000 -0.304 -167.9452
8380.000000 0.253 -166.7430
8500.000000 0.839 -166.1496
8620.000000 1.500 -166.2158
8750.000000 2.290 -167.2054
8850.000000 2.938 -168.7889
9000.000000 3.932 -172.9287
9120.000000 4.679 -178.1281
9250.000000 5.324 174.1544
9380.000000 5.663 164.4913
9500.000000 5.604 154.5810
9620.000000 5.152 144.8370
9750.000000 4.264 135.7078
9880.000000 3.080 128.8519
10000.000000 1.849 124.6712
10150.000000 0.275 122.0009
10300.000000 -1.218 121.5609
10440.000000 -2.482 122.5873
10600.000000 -3.752 124.8705
10750.000000 -4.779 127.6793
10900.000000 -5.665 130.8702
11060.000000 -6.480 134.5305
11200.000000 -7.099 137.8232
11380.000000 -7.788 142.0831
11500.000000 -8.192 144.9395
11720.000000 -8.845 150.1757
11800.000000 -9.060 152.0883
12060.000000 -9.690 158.4831
12200.000000 -9.983 162.1793
12410.000000 -10.330 168.1059
12500.000000 -10.435 170.7545
12650.000000 -10.547 175.2427
12800.000000 -10.579 179.7650
13150.000000 -10.349 -169.6679
13200.000000 -10.281 -168.1621
13400.000000 -9.915 -162.2130
13600.000000 -9.384 -156.5100
13800.000000 -8.668 -151.1705
14000.000000 -7.756 -146.2638
14300.000000 -5.999 -140.2927
14500.000000 -4.546 -138.2412
14750.000000 -2.457 -139.5432
15000.000000 -0.457 -147.3312
15250.000000 0.613 -162.5157
15500.000000 0.089 179.9034
15750.000000 -1.852 168.9208
16000.000000 -4.391 167.6663
16250.000000 -6.836 173.9827
16500.000000 -8.931 -175.7241
16750.000000 -10.660 -163.7460
17000.000000 -12.092 -150.9550
17250.000000 -13.305 -137.7117
17500.000000 -14.323 -124.3440
17750.000000 -15.159 -111.3601
18000.000000 -15.841 -99.8301
18250.000000 -16.399 -90.6460
18500.000000 -16.843 -83.1741
18750.000000 -17.175 -76.9105
19000.000000 -17.421 -72.5221
19250.000000 -17.612 -70.6165
19500.000000 -17.784 -70.6128
19750.000000 -17.970 -71.7488
20000.000000 -18.181 -73.6516
20300.000000 -18.459 -76.2001
