* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 19:49:00
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NICEHCK YD520 White Tips L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
311.000000 -17.454 173.7661
315.000000 -17.480 173.8442
320.000000 -17.516 173.9707
325.000000 -17.553 174.0788
330.000000 -17.589 174.0948
335.000000 -17.630 174.0707
340.000000 -17.663 174.1767
345.000000 -17.690 174.3214
350.000000 -17.720 174.4107
355.000000 -17.750 174.5578
360.000000 -17.778 174.6919
365.000000 -17.808 174.7993
370.000000 -17.839 174.9056
375.000000 -17.874 175.0317
382.000000 -17.914 175.2214
387.000000 -17.946 175.3727
395.000000 -18.004 175.5732
400.000000 -18.039 175.7003
406.000000 -18.076 175.8693
412.000000 -18.117 176.0005
418.000000 -18.158 176.1066
425.000000 -18.201 176.3061
431.000000 -18.239 176.4910
437.000000 -18.281 176.6861
444.000000 -18.329 176.9402
450.000000 -18.371 177.1758
455.000000 -18.411 177.4011
462.000000 -18.474 177.7039
468.000000 -18.528 178.0055
475.000000 -18.581 178.3943
482.000000 -18.621 178.7639
487.000000 -18.643 179.0467
494.000000 -18.670 179.4607
500.000000 -18.691 179.8087
508.000000 -18.709 -179.7703
515.000000 -18.726 -179.4617
522.000000 -18.752 -179.1898
530.000000 -18.787 -178.8738
538.000000 -18.818 -178.5788
545.000000 -18.845 -178.2837
552.000000 -18.874 -177.9304
560.000000 -18.913 -177.5282
570.000000 -18.961 -177.0738
580.000000 -19.012 -176.6171
590.000000 -19.077 -176.0627
600.000000 -19.143 -175.3739
608.000000 -19.186 -174.7234
615.000000 -19.215 -174.1369
622.000000 -19.237 -173.5596
630.000000 -19.255 -172.8844
640.000000 -19.265 -172.0124
650.000000 -19.267 -171.1017
660.000000 -19.260 -170.2379
670.000000 -19.234 -169.4685
680.000000 -19.199 -168.7813
690.000000 -19.161 -168.1238
700.000000 -19.118 -167.4846
710.000000 -19.078 -166.9114
720.000000 -19.045 -166.4251
730.000000 -19.011 -165.9772
740.000000 -18.980 -165.5428
750.000000 -18.959 -165.1393
762.000000 -18.936 -164.6550
775.000000 -18.915 -164.0648
788.000000 -18.898 -163.4664
800.000000 -18.888 -162.9038
812.000000 -18.873 -162.3179
825.000000 -18.854 -161.6801
838.000000 -18.833 -161.0499
850.000000 -18.812 -160.4715
862.000000 -18.790 -159.8863
875.000000 -18.766 -159.2240
885.000000 -18.743 -158.6713
900.000000 -18.704 -157.8662
912.000000 -18.674 -157.2696
925.000000 -18.637 -156.6427
938.000000 -18.596 -156.0020
950.000000 -18.554 -155.4041
962.000000 -18.509 -154.8494
975.000000 -18.459 -154.2775
988.000000 -18.403 -153.7065
1000.000000 -18.351 -153.1806
1015.000000 -18.288 -152.5346
1030.000000 -18.222 -151.9049
1044.000000 -18.159 -151.3344
1060.000000 -18.085 -150.7273
1075.000000 -18.012 -150.1976
1090.000000 -17.937 -149.6797
1106.000000 -17.858 -149.1260
1120.000000 -17.787 -148.6334
1138.000000 -17.700 -148.0256
1150.000000 -17.643 -147.6534
1172.000000 -17.529 -147.0033
1180.000000 -17.488 -146.7651
1206.000000 -17.358 -145.9994
1220.000000 -17.289 -145.5854
1241.000000 -17.184 -144.9879
1250.000000 -17.139 -144.7440
1265.000000 -17.066 -144.3371
1280.000000 -16.995 -143.9255
1315.000000 -16.821 -142.9708
1320.000000 -16.797 -142.8329
1340.000000 -16.703 -142.2707
1360.000000 -16.609 -141.7158
1380.000000 -16.514 -141.1768
1400.000000 -16.420 -140.6322
1430.000000 -16.285 -139.7906
1450.000000 -16.190 -139.1959
1475.000000 -16.073 -138.4456
1500.000000 -15.959 -137.6824
