* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 1M 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-6 14:15:22
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: 
* 测量: Aeroflot Aviation IEM L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
340.000000 -15.861 155.6747
345.000000 -15.540 155.8653
350.000000 -15.201 156.0483
355.000000 -14.845 156.2954
360.000000 -14.489 156.4205
365.000000 -14.132 156.4602
370.000000 -13.767 156.4706
375.000000 -13.404 156.4351
382.000000 -12.901 156.3416
387.000000 -12.534 156.2787
395.000000 -11.944 156.1086
400.000000 -11.580 155.9415
406.000000 -11.147 155.6615
412.000000 -10.713 155.3150
418.000000 -10.272 154.9404
425.000000 -9.753 154.3868
431.000000 -9.313 153.7972
437.000000 -8.873 153.1576
444.000000 -8.356 152.2852
450.000000 -7.913 151.4090
455.000000 -7.542 150.6234
462.000000 -7.025 149.4479
468.000000 -6.593 148.3372
475.000000 -6.098 146.8744
482.000000 -5.606 145.2012
487.000000 -5.257 143.8972
494.000000 -4.776 141.9615
500.000000 -4.373 140.1926
508.000000 -3.854 137.6691
515.000000 -3.419 135.2853
522.000000 -3.005 132.7201
530.000000 -2.554 129.6328
538.000000 -2.131 126.3865
545.000000 -1.786 123.3705
552.000000 -1.463 120.2387
560.000000 -1.123 116.5888
570.000000 -0.746 111.9450
580.000000 -0.417 107.2244
590.000000 -0.140 102.4545
600.000000 0.086 97.6763
608.000000 0.231 93.9074
615.000000 0.330 90.6654
622.000000 0.409 87.5033
630.000000 0.483 83.9864
640.000000 0.553 79.6782
650.000000 0.580 75.4405
660.000000 0.559 71.3370
670.000000 0.497 67.4669
680.000000 0.406 63.8521
690.000000 0.286 60.5142
700.000000 0.144 57.5004
710.000000 -0.011 54.7944
720.000000 -0.174 52.3896
730.000000 -0.344 50.2892
740.000000 -0.514 48.4560
750.000000 -0.678 46.8592
762.000000 -0.862 45.2441
775.000000 -1.038 43.8207
788.000000 -1.193 42.6786
800.000000 -1.313 41.8261
812.000000 -1.414 41.1189
825.000000 -1.497 40.5146
838.000000 -1.556 40.0341
850.000000 -1.592 39.6529
862.000000 -1.609 39.3077
875.000000 -1.610 38.9723
885.000000 -1.599 38.7543
900.000000 -1.571 38.4492
912.000000 -1.545 38.2264
925.000000 -1.519 38.0938
938.000000 -1.492 38.1604
950.000000 -1.465 38.4582
962.000000 -1.435 39.1785
975.000000 -1.369 40.8642
988.000000 -1.086 44.0300
