* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-7 12:35:38
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Truthear ZeroRed Final E L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
350.000000 -1.150 -173.8550
355.000000 -1.126 -173.7557
360.000000 -1.106 -173.6742
365.000000 -1.087 -173.6033
370.000000 -1.069 -173.5276
375.000000 -1.055 -173.4496
382.000000 -1.034 -173.3357
387.000000 -1.020 -173.2550
395.000000 -1.003 -173.1049
400.000000 -0.988 -173.0495
406.000000 -0.968 -173.0275
412.000000 -0.955 -172.9955
418.000000 -0.948 -172.9261
425.000000 -0.932 -172.8325
431.000000 -0.911 -172.7370
437.000000 -0.897 -172.6331
444.000000 -0.888 -172.5246
450.000000 -0.877 -172.4673
455.000000 -0.868 -172.4107
462.000000 -0.863 -172.3343
468.000000 -0.862 -172.2638
475.000000 -0.857 -172.1711
482.000000 -0.853 -172.0772
487.000000 -0.849 -172.0058
494.000000 -0.842 -171.9147
500.000000 -0.840 -171.8115
508.000000 -0.839 -171.6377
515.000000 -0.834 -171.4847
522.000000 -0.826 -171.3244
530.000000 -0.821 -171.1760
538.000000 -0.813 -171.0201
545.000000 -0.805 -170.8786
552.000000 -0.802 -170.7534
560.000000 -0.804 -170.6073
570.000000 -0.809 -170.4318
580.000000 -0.811 -170.1954
590.000000 -0.814 -169.9585
600.000000 -0.812 -169.6581
608.000000 -0.809 -169.3500
615.000000 -0.805 -169.0759
622.000000 -0.796 -168.8047
630.000000 -0.776 -168.4825
640.000000 -0.741 -168.1094
650.000000 -0.699 -167.8322
660.000000 -0.655 -167.6503
670.000000 -0.617 -167.5468
680.000000 -0.594 -167.4811
690.000000 -0.582 -167.4073
700.000000 -0.574 -167.2979
710.000000 -0.568 -167.1549
720.000000 -0.563 -166.9740
730.000000 -0.559 -166.7462
740.000000 -0.558 -166.4904
750.000000 -0.555 -166.2250
762.000000 -0.549 -165.9047
775.000000 -0.541 -165.5414
788.000000 -0.528 -165.1577
800.000000 -0.513 -164.7881
812.000000 -0.493 -164.4258
825.000000 -0.468 -164.0226
838.000000 -0.447 -163.6201
850.000000 -0.425 -163.2572
862.000000 -0.396 -162.8783
875.000000 -0.361 -162.4469
885.000000 -0.336 -162.1102
900.000000 -0.298 -161.6561
912.000000 -0.261 -161.3219
925.000000 -0.218 -160.9546
938.000000 -0.174 -160.5961
950.000000 -0.131 -160.2832
962.000000 -0.085 -159.9801
975.000000 -0.035 -159.6536
988.000000 0.016 -159.3474
1000.000000 0.066 -159.0854
1015.000000 0.126 -158.7641
1030.000000 0.188 -158.4721
1044.000000 0.250 -158.1957
1060.000000 0.326 -157.8957
1075.000000 0.395 -157.6698
1090.000000 0.461 -157.4612
1106.000000 0.531 -157.2426
1120.000000 0.593 -157.0681
1138.000000 0.672 -156.8788
1150.000000 0.723 -156.7601
1172.000000 0.819 -156.5691
1180.000000 0.852 -156.5068
1206.000000 0.958 -156.3107
1220.000000 1.015 -156.2111
1241.000000 1.096 -156.0387
1250.000000 1.129 -155.9610
1265.000000 1.183 -155.8302
1280.000000 1.235 -155.7061
1315.000000 1.356 -155.3551
1320.000000 1.373 -155.2940
1340.000000 1.438 -155.0307
1360.000000 1.506 -154.7547
1380.000000 1.580 -154.4622
1400.000000 1.658 -154.1585
1430.000000 1.784 -153.6487
1450.000000 1.879 -153.3038
1475.000000 2.004 -152.9420
1500.000000 2.133 -152.6477
1525.000000 2.263 -152.4056
1550.000000 2.395 -152.2395
1575.000000 2.527 -152.1653
1600.000000 2.652 -152.1699
1625.000000 2.766 -152.2238
1650.000000 2.871 -152.3134
1675.000000 2.970 -152.4169
1700.000000 3.063 -152.5245
1725.000000 3.149 -152.6397
1750.000000 3.229 -152.7416
1775.000000 3.308 -152.8480
1800.000000 3.385 -152.9504
1825.000000 3.462 -153.0127
1850.000000 3.540 -153.0693
1875.000000 3.622 -153.1385
1900.000000 3.705 -153.2033
1925.000000 3.793 -153.2616
1950.000000 3.885 -153.3215
1975.000000 3.979 -153.3968
2000.000000 4.073 -153.5001
2030.000000 4.183 -153.6558
2060.000000 4.295 -153.8178
2090.000000 4.407 -153.9822
2120.000000 4.520 -154.1868
2140.000000 4.597 -154.3385
2180.000000 4.749 -154.6613
2200.000000 4.824 -154.8335
2240.000000 4.974 -155.2073
2270.000000 5.087 -155.5071
2300.000000 5.198 -155.8354
2330.000000 5.307 -156.1920
2360.000000 5.413 -156.5745
2400.000000 5.551 -157.1317
2430.000000 5.652 -157.5838
2470.000000 5.780 -158.2200
2500.000000 5.874 -158.7166
2540.000000 5.994 -159.4045
2580.000000 6.107 -160.1227
2620.000000 6.216 -160.8690
2650.000000 6.294 -161.4531
2690.000000 6.397 -162.2725
2720.000000 6.471 -162.9153
2760.000000 6.561 -163.8154
2800.000000 6.642 -164.7577
2850.000000 6.728 -165.9800
2900.000000 6.801 -167.2309
2950.000000 6.860 -168.4654
3000.000000 6.909 -169.6986
3040.000000 6.937 -170.6771
3070.000000 6.952 -171.4118
3110.000000 6.970 -172.3885
3150.000000 6.982 -173.3403
3200.000000 6.987 -174.4991
3250.000000 6.985 -175.6385
3300.000000 6.977 -176.7469
3350.000000 6.963 -177.8144
3400.000000 6.941 -178.8369
3450.000000 6.915 -179.8109
3500.000000 6.888 179.2584
3550.000000 6.863 178.3686
3600.000000 6.840 177.5131
3650.000000 6.819 176.6487
3700.000000 6.795 175.7625
3750.000000 6.766 174.8736
3820.000000 6.711 173.6440
3870.000000 6.666 172.7943
3950.000000 6.588 171.4791
4000.000000 6.535 170.6898
4060.000000 6.469 169.7693
4120.000000 6.400 168.8508
4180.000000 6.328 167.9174
4250.000000 6.239 166.8267
4310.000000 6.157 165.9043
4370.000000 6.066 164.9820
4440.000000 5.953 163.8990
4500.000000 5.846 162.9714
4550.000000 5.749 162.2023
4620.000000 5.601 161.1354
4680.000000 5.463 160.2382
4750.000000 5.290 159.2332
4820.000000 5.104 158.2923
4870.000000 4.963 157.6677
4940.000000 4.756 156.8521
5000.000000 4.570 156.1956
5080.000000 4.309 155.3812
5150.000000 4.063 154.7382
5220.000000 3.798 154.1992
5300.000000 3.475 153.7822
5380.000000 3.140 153.6252
5450.000000 2.850 153.7147
5520.000000 2.570 153.9781
5600.000000 2.265 154.4118
5700.000000 1.899 155.0892
5800.000000 1.544 155.9037
5900.000000 1.198 156.9086
6000.000000 0.869 158.1586
6080.000000 0.621 159.3415
6150.000000 0.419 160.4732
6220.000000 0.235 161.6684
6300.000000 0.048 163.1062
6400.000000 -0.156 164.9980
6500.000000 -0.330 166.9427
6600.000000 -0.474 168.9016
6700.000000 -0.590 170.8967
6800.000000 -0.674 172.9782
6900.000000 -0.728 175.1171
7000.000000 -0.749 177.2746
7100.000000 -0.730 179.4507
7200.000000 -0.667 -178.3754
7300.000000 -0.568 -176.2437
7400.000000 -0.432 -174.1708
7500.000000 -0.254 -172.1582
7620.000000 0.025 -169.8721
7750.000000 0.402 -167.6243
7880.000000 0.856 -165.6862
8000.000000 1.358 -164.2589
8120.000000 1.957 -163.2607
8250.000000 2.731 -162.8957
8380.000000 3.644 -163.7476
8500.000000 4.576 -166.2733
8620.000000 5.491 -171.1706
8750.000000 6.252 -179.5172
8850.000000 6.519 172.3296
9000.000000 6.258 159.4478
9120.000000 5.528 150.6589
9250.000000 4.411 143.9032
9380.000000 3.168 139.9724
9500.000000 2.044 138.3098
9620.000000 1.006 137.9888
9750.000000 0.003 138.6691
9880.000000 -0.876 140.0791
10000.000000 -1.584 141.8173
10150.000000 -2.345 144.3608
10300.000000 -2.980 147.1506
10440.000000 -3.473 149.8563
10600.000000 -3.934 152.9357
10750.000000 -4.277 155.6814
10900.000000 -4.555 158.1936
11060.000000 -4.813 160.5710
11200.000000 -5.036 162.4490
11380.000000 -5.355 164.8365
11500.000000 -5.591 166.6656
11720.000000 -6.007 171.1430
11800.000000 -6.119 173.1960
12060.000000 -6.153 -179.0809
12200.000000 -5.906 -174.7683
12410.000000 -5.156 -168.9254
12500.000000 -4.693 -166.8708
12650.000000 -3.728 -164.3858
12800.000000 -2.531 -163.5956
13150.000000 0.558 -173.7044
13200.000000 0.900 -177.0321
13400.000000 1.572 165.6472
13600.000000 0.895 147.3563
13800.000000 -0.869 135.0651
14000.000000 -3.062 130.1844
14300.000000 -6.072 131.7830
14500.000000 -7.683 135.4453
14750.000000 -9.357 141.3627
15000.000000 -10.778 148.9845
15250.000000 -12.010 158.7851
15500.000000 -13.055 169.8302
15750.000000 -13.913 -178.5418
16000.000000 -14.609 -165.8948
16250.000000 -15.156 -151.5631
16500.000000 -15.539 -136.4794
16750.000000 -15.741 -121.5487
17000.000000 -15.759 -106.9672
17250.000000 -15.595 -92.8596
17500.000000 -15.193 -79.7205
17750.000000 -14.494 -68.4281
18000.000000 -13.499 -60.8105
18250.000000 -12.325 -59.2637
18500.000000 -11.316 -64.9176
18750.000000 -10.987 -77.2537
19000.000000 -11.726 -92.7756
19250.000000 -13.495 -106.3262
19500.000000 -15.893 -114.8537
19750.000000 -18.460 -118.6894
20000.000000 -20.883 -119.4709
20300.000000 -23.274 -118.5286
