* REW测量的测量数据V5.20.13
* 来源: E:\GitHub\Kara2003.github.io\data\Tanchjim Cora L.txt
* 格式: Comma/Tab/Space delimited data
* 日期: 2024-10-6 12:12:01
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: Measurement imported from E:\GitHub\Kara2003.github.io\data\Tanchjim Cora L.txt Format: Comma/Tab/Space delimited data 54559 values loaded, 20 Hz to 20,000 Hz
* 测量: Tanchjim Cora L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
382.000000 82.442 165.7309
387.000000 82.402 166.1842
395.000000 82.344 166.9153
400.000000 82.311 167.3696
406.000000 82.276 167.9081
412.000000 82.244 168.4358
418.000000 82.217 168.9464
425.000000 82.188 169.5139
431.000000 82.166 169.9757
437.000000 82.143 170.4171
444.000000 82.115 170.9085
450.000000 82.090 171.3122
455.000000 82.068 171.6402
462.000000 82.034 172.0954
468.000000 82.005 172.4872
475.000000 81.969 172.9476
482.000000 81.933 173.4116
487.000000 81.908 173.7471
494.000000 81.874 174.2254
500.000000 81.846 174.6439
508.000000 81.809 175.2101
515.000000 81.779 175.7077
522.000000 81.750 176.2049
530.000000 81.719 176.7757
538.000000 81.689 177.3517
545.000000 81.665 177.8573
552.000000 81.641 178.3616
560.000000 81.616 178.9373
570.000000 81.586 179.6622
580.000000 81.558 -179.6057
590.000000 81.532 -178.8760
600.000000 81.509 -178.1542
608.000000 81.493 -177.5806
615.000000 81.479 -177.0800
622.000000 81.467 -176.5791
630.000000 81.454 -176.0049
640.000000 81.439 -175.2848
650.000000 81.425 -174.5631
660.000000 81.414 -173.8362
670.000000 81.406 -173.1015
680.000000 81.400 -172.3633
690.000000 81.397 -171.6273
700.000000 81.395 -170.8952
710.000000 81.395 -170.1648
720.000000 81.398 -169.4328
730.000000 81.402 -168.6950
740.000000 81.408 -167.9449
750.000000 81.418 -167.1757
762.000000 81.439 -166.2295
775.000000 81.476 -165.2123
788.000000 81.526 -164.2687
800.000000 81.575 -163.4938
812.000000 81.618 -162.7854
825.000000 81.656 -162.0382
838.000000 81.690 -161.2753
850.000000 81.722 -160.5520
862.000000 81.756 -159.8177
875.000000 81.797 -159.0133
885.000000 81.831 -158.3851
900.000000 81.889 -157.4217
912.000000 81.946 -156.6431
925.000000 82.022 -155.8307
938.000000 82.108 -155.1014
950.000000 82.188 -154.5185
962.000000 82.263 -153.9992
975.000000 82.338 -153.4683
988.000000 82.410 -152.9444
1000.000000 82.477 -152.4628
1015.000000 82.562 -151.8693
1030.000000 82.649 -151.2930
1044.000000 82.732 -150.7759
1060.000000 82.829 -150.2134
1075.000000 82.921 -149.7140
1090.000000 83.014 -149.2381
1106.000000 83.113 -148.7527
1120.000000 83.200 -148.3474
1138.000000 83.312 -147.8571
1150.000000 83.387 -147.5506
1172.000000 83.523 -147.0282
1180.000000 83.572 -146.8496
1206.000000 83.729 -146.3032
1220.000000 83.813 -146.0269
1241.000000 83.940 -145.6339
1250.000000 83.993 -145.4741
1265.000000 84.082 -145.2201
1280.000000 84.170 -144.9807
1315.000000 84.370 -144.4617
1320.000000 84.398 -144.3908
1340.000000 84.508 -144.1139
1360.000000 84.616 -143.8475
1380.000000 84.723 -143.5897
1400.000000 84.828 -143.3371
1430.000000 84.982 -142.9632
1450.000000 85.082 -142.7201
1475.000000 85.205 -142.4284
1500.000000 85.325 -142.1506
1525.000000 85.441 -141.8817
1550.000000 85.554 -141.6205
1575.000000 85.667 -141.3707
1600.000000 85.778 -141.1329
1625.000000 85.888 -140.9054
1650.000000 85.997 -140.6879
1675.000000 86.105 -140.4807
1700.000000 86.214 -140.2858
1725.000000 86.324 -140.1058
1750.000000 86.434 -139.9405
1775.000000 86.547 -139.7890
1800.000000 86.662 -139.6522
1825.000000 86.779 -139.5320
