* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-7 12:41:14
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Truthear ZeroRed Spring Tips
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
350.000000 -2.084 -170.6371
355.000000 -2.040 -170.8649
360.000000 -2.007 -171.0586
365.000000 -1.983 -171.2415
370.000000 -1.964 -171.3926
375.000000 -1.945 -171.4877
382.000000 -1.921 -171.5654
387.000000 -1.905 -171.5582
395.000000 -1.875 -171.5264
400.000000 -1.869 -171.6124
406.000000 -1.862 -171.6889
412.000000 -1.854 -171.7081
418.000000 -1.850 -171.7240
425.000000 -1.837 -171.7226
431.000000 -1.823 -171.6877
437.000000 -1.816 -171.6588
444.000000 -1.811 -171.6360
450.000000 -1.806 -171.6330
455.000000 -1.802 -171.6005
462.000000 -1.795 -171.5128
468.000000 -1.789 -171.4589
475.000000 -1.786 -171.3789
482.000000 -1.783 -171.2661
487.000000 -1.779 -171.1837
494.000000 -1.775 -171.0844
500.000000 -1.772 -170.9965
508.000000 -1.766 -170.8805
515.000000 -1.758 -170.8041
522.000000 -1.745 -170.7136
530.000000 -1.733 -170.5520
538.000000 -1.728 -170.4104
545.000000 -1.724 -170.3004
552.000000 -1.719 -170.1628
560.000000 -1.715 -170.0136
570.000000 -1.708 -169.8869
580.000000 -1.699 -169.7230
590.000000 -1.695 -169.5381
600.000000 -1.688 -169.3618
608.000000 -1.678 -169.2073
615.000000 -1.672 -169.0780
622.000000 -1.669 -168.9322
630.000000 -1.667 -168.7390
640.000000 -1.660 -168.5032
650.000000 -1.652 -168.2547
660.000000 -1.641 -167.9923
670.000000 -1.632 -167.7708
680.000000 -1.624 -167.5437
690.000000 -1.617 -167.2891
700.000000 -1.606 -167.0052
710.000000 -1.595 -166.7331
720.000000 -1.584 -166.4624
730.000000 -1.570 -166.1934
740.000000 -1.552 -165.9162
750.000000 -1.532 -165.6296
762.000000 -1.510 -165.2945
775.000000 -1.488 -164.9406
788.000000 -1.463 -164.5827
800.000000 -1.439 -164.2633
812.000000 -1.412 -163.9384
825.000000 -1.385 -163.5491
838.000000 -1.358 -163.1507
850.000000 -1.331 -162.7841
862.000000 -1.298 -162.4193
875.000000 -1.258 -162.0347
885.000000 -1.225 -161.7309
900.000000 -1.175 -161.3071
912.000000 -1.134 -160.9706
925.000000 -1.087 -160.6157
938.000000 -1.039 -160.2818
950.000000 -0.991 -159.9884
962.000000 -0.940 -159.7104
975.000000 -0.884 -159.4265
988.000000 -0.827 -159.1464
1000.000000 -0.774 -158.8979
1015.000000 -0.709 -158.6040
1030.000000 -0.641 -158.3456
1044.000000 -0.576 -158.1241
1060.000000 -0.497 -157.8927
1075.000000 -0.424 -157.7049
1090.000000 -0.351 -157.5180
1106.000000 -0.276 -157.3286
1120.000000 -0.210 -157.1738
1138.000000 -0.128 -156.9977
1150.000000 -0.075 -156.9024
1172.000000 0.021 -156.7670
1180.000000 0.058 -156.7237
1206.000000 0.174 -156.5599
1220.000000 0.232 -156.4593
1241.000000 0.319 -156.2983
1250.000000 0.356 -156.2366
1265.000000 0.413 -156.1420
1280.000000 0.471 -156.0359
1315.000000 0.613 -155.6935
1320.000000 0.633 -155.6411
1340.000000 0.712 -155.4272
1360.000000 0.793 -155.2031
1380.000000 0.883 -154.9674
1400.000000 0.978 -154.7309
1430.000000 1.122 -154.4005
1450.000000 1.224 -154.2189
1475.000000 1.359 -154.0286
1500.000000 1.494 -153.9096
1525.000000 1.622 -153.8467
1550.000000 1.744 -153.8403
1575.000000 1.865 -153.8883
1600.000000 1.978 -153.9774
1625.000000 2.080 -154.0898
1650.000000 2.173 -154.2221
1675.000000 2.264 -154.3307
1700.000000 2.353 -154.4440
1725.000000 2.436 -154.5649
1750.000000 2.517 -154.6692
1775.000000 2.598 -154.7832
1800.000000 2.680 -154.9081
1825.000000 2.763 -155.0043
1850.000000 2.847 -155.0815
1875.000000 2.935 -155.1692
1900.000000 3.023 -155.2614
1925.000000 3.113 -155.3547
1950.000000 3.206 -155.4538
1975.000000 3.302 -155.5572
2000.000000 3.401 -155.6819
2030.000000 3.518 -155.8614
2060.000000 3.640 -156.0465
2090.000000 3.765 -156.2544
2120.000000 3.889 -156.4920
2140.000000 3.973 -156.6616
2180.000000 4.144 -157.0360
2200.000000 4.229 -157.2358
2240.000000 4.399 -157.6802
2270.000000 4.528 -158.0449
2300.000000 4.657 -158.4455
2330.000000 4.785 -158.8899
2360.000000 4.912 -159.3713
2400.000000 5.076 -160.0614
2430.000000 5.199 -160.6184
2470.000000 5.359 -161.4283
2500.000000 5.475 -162.0793
2540.000000 5.624 -163.0079
2580.000000 5.765 -164.0057
2620.000000 5.900 -165.0601
2650.000000 5.995 -165.8840
2690.000000 6.116 -167.0352
2720.000000 6.201 -167.9387
2760.000000 6.303 -169.1940
2800.000000 6.395 -170.5054
2850.000000 6.493 -172.2170
2900.000000 6.572 -173.9772
2950.000000 6.634 -175.7552
3000.000000 6.675 -177.5679
3040.000000 6.691 -179.0267
3070.000000 6.693 179.8801
3110.000000 6.686 178.4387
3150.000000 6.668 177.0328
3200.000000 6.629 175.3163
3250.000000 6.575 173.6343
3300.000000 6.508 172.0098
3350.000000 6.427 170.4586
3400.000000 6.335 168.9868
3450.000000 6.231 167.5912
3500.000000 6.119 166.2689
3550.000000 6.002 165.0266
3600.000000 5.878 163.8713
3650.000000 5.747 162.7929
3700.000000 5.613 161.7822
3750.000000 5.475 160.8455
3820.000000 5.274 159.6602
3870.000000 5.129 158.8971
3950.000000 4.899 157.7974
4000.000000 4.753 157.1870
4060.000000 4.577 156.5375
4120.000000 4.400 155.9658
4180.000000 4.223 155.4538
4250.000000 4.020 154.9380
4310.000000 3.846 154.5806
4370.000000 3.673 154.2841
4440.000000 3.476 153.9879
4500.000000 3.309 153.7884
4550.000000 3.171 153.6676
4620.000000 2.982 153.5646
4680.000000 2.824 153.5238
4750.000000 2.644 153.5139
4820.000000 2.467 153.5605
4870.000000 2.344 153.6289
4940.000000 2.175 153.7628
5000.000000 2.033 153.9119
5080.000000 1.849 154.1606
5150.000000 1.693 154.4160
5220.000000 1.542 154.7154
5300.000000 1.376 155.1029
5380.000000 1.214 155.5223
5450.000000 1.077 155.9181
5520.000000 0.945 156.3467
5600.000000 0.799 156.8826
5700.000000 0.624 157.6073
5800.000000 0.458 158.3871
5900.000000 0.303 159.2319
6000.000000 0.165 160.1446
6080.000000 0.065 160.9231
6150.000000 -0.016 161.6370
6220.000000 -0.087 162.3776
6300.000000 -0.157 163.2712
6400.000000 -0.225 164.4699
6500.000000 -0.271 165.7120
6600.000000 -0.290 166.9582
6700.000000 -0.279 168.2257
6800.000000 -0.239 169.5420
6900.000000 -0.166 170.8509
7000.000000 -0.056 172.1142
7100.000000 0.094 173.3419
7200.000000 0.290 174.4966
7300.000000 0.531 175.5331
7400.000000 0.818 176.4037
7500.000000 1.159 177.0519
7620.000000 1.645 177.4460
7750.000000 2.265 177.2345
7880.000000 2.976 176.0524
8000.000000 3.695 173.7551
8120.000000 4.433 169.9810
8250.000000 5.167 163.8732
8380.000000 5.691 155.5450
8500.000000 5.863 146.2797
8620.000000 5.661 136.4445
8750.000000 5.026 126.4943
8850.000000 4.303 120.0059
9000.000000 2.986 112.5394
9120.000000 1.845 108.3674
9250.000000 0.603 105.3153
9380.000000 -0.607 103.4221
9500.000000 -1.686 102.4522
9620.000000 -2.732 102.0883
9750.000000 -3.833 102.3033
