* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 21:50:32
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NiceHCK YD520 White Tips R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
311.000000 -15.648 170.4525
315.000000 -15.741 170.9354
320.000000 -15.838 171.7803
325.000000 -15.879 172.8524
330.000000 -15.839 173.8835
335.000000 -15.752 174.5198
340.000000 -15.675 174.7199
345.000000 -15.616 174.6823
350.000000 -15.586 174.5185
355.000000 -15.577 174.3248
360.000000 -15.580 174.1771
365.000000 -15.599 174.0860
370.000000 -15.628 174.0312
375.000000 -15.660 173.9979
382.000000 -15.701 173.9884
387.000000 -15.733 174.0437
395.000000 -15.794 174.1042
400.000000 -15.834 174.1544
406.000000 -15.877 174.2682
412.000000 -15.920 174.3856
418.000000 -15.962 174.4977
425.000000 -16.008 174.6308
431.000000 -16.046 174.7949
437.000000 -16.093 175.0068
444.000000 -16.147 175.2389
450.000000 -16.189 175.3892
455.000000 -16.224 175.5088
462.000000 -16.270 175.7468
468.000000 -16.309 176.0182
475.000000 -16.360 176.3322
482.000000 -16.411 176.6237
487.000000 -16.445 176.8557
494.000000 -16.492 177.1973
500.000000 -16.533 177.4666
508.000000 -16.590 177.8361
515.000000 -16.640 178.1991
522.000000 -16.690 178.5826
530.000000 -16.749 179.0669
538.000000 -16.798 179.6484
545.000000 -16.831 -179.7665
552.000000 -16.854 -179.1460
560.000000 -16.859 -178.4463
570.000000 -16.837 -177.7532
580.000000 -16.804 -177.3178
590.000000 -16.784 -177.0714
600.000000 -16.793 -176.8907
608.000000 -16.816 -176.7100
615.000000 -16.842 -176.5078
622.000000 -16.871 -176.2780
630.000000 -16.904 -175.9813
640.000000 -16.944 -175.5443
650.000000 -16.987 -175.0709
660.000000 -17.031 -174.5892
670.000000 -17.075 -174.0752
680.000000 -17.117 -173.5360
690.000000 -17.158 -172.9389
700.000000 -17.194 -172.3091
710.000000 -17.226 -171.6786
720.000000 -17.255 -171.0014
730.000000 -17.277 -170.2707
740.000000 -17.291 -169.5118
750.000000 -17.299 -168.7716
762.000000 -17.302 -167.9468
775.000000 -17.301 -167.0552
788.000000 -17.295 -166.1599
800.000000 -17.286 -165.3419
812.000000 -17.271 -164.5484
825.000000 -17.249 -163.6968
838.000000 -17.227 -162.8685
850.000000 -17.204 -162.1232
862.000000 -17.173 -161.3761
875.000000 -17.138 -160.5581
885.000000 -17.109 -159.9247
900.000000 -17.062 -159.0220
912.000000 -17.021 -158.3284
925.000000 -16.978 -157.5916
938.000000 -16.934 -156.8671
950.000000 -16.890 -156.2124
962.000000 -16.840 -155.5730
975.000000 -16.783 -154.8964
988.000000 -16.722 -154.2589
1000.000000 -16.664 -153.6891
1015.000000 -16.595 -152.9695
1030.000000 -16.521 -152.2858
1044.000000 -16.449 -151.6632
1060.000000 -16.368 -150.9599
1075.000000 -16.291 -150.3459
1090.000000 -16.211 -149.7520
1106.000000 -16.129 -149.1236
1120.000000 -16.055 -148.6018
1138.000000 -15.957 -147.9571
1150.000000 -15.892 -147.5441
1172.000000 -15.774 -146.8207
1180.000000 -15.730 -146.5646
1206.000000 -15.590 -145.7441
1220.000000 -15.515 -145.3069
1241.000000 -15.399 -144.6748
1250.000000 -15.350 -144.4131
1265.000000 -15.269 -143.9795
