* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 19:47:10
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NICEHCK YD520 White Tips R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
307.000000 -16.363 174.2600
311.000000 -16.387 174.3461
315.000000 -16.412 174.4398
320.000000 -16.444 174.5359
325.000000 -16.477 174.6150
330.000000 -16.506 174.7071
335.000000 -16.538 174.8212
340.000000 -16.569 174.8990
345.000000 -16.594 174.9457
350.000000 -16.623 175.0120
355.000000 -16.649 175.0801
360.000000 -16.674 175.1532
365.000000 -16.704 175.2537
370.000000 -16.735 175.3670
375.000000 -16.768 175.4822
382.000000 -16.810 175.6130
387.000000 -16.842 175.7094
395.000000 -16.897 175.9130
400.000000 -16.930 176.0520
406.000000 -16.970 176.2039
412.000000 -17.012 176.3358
418.000000 -17.052 176.4625
425.000000 -17.099 176.6153
431.000000 -17.139 176.8009
437.000000 -17.187 177.0410
444.000000 -17.251 177.3188
450.000000 -17.309 177.5719
455.000000 -17.352 177.8429
462.000000 -17.401 178.2931
468.000000 -17.437 178.7795
475.000000 -17.466 179.4020
482.000000 -17.473 179.9435
487.000000 -17.468 -179.7238
494.000000 -17.459 -179.3528
500.000000 -17.457 -179.1332
508.000000 -17.462 -178.9285
515.000000 -17.471 -178.7284
522.000000 -17.490 -178.4698
530.000000 -17.526 -178.1873
538.000000 -17.565 -177.8911
545.000000 -17.591 -177.5408
552.000000 -17.607 -177.1105
560.000000 -17.616 -176.5711
570.000000 -17.611 -175.9400
580.000000 -17.589 -175.4818
590.000000 -17.565 -175.1616
600.000000 -17.558 -174.9447
608.000000 -17.566 -174.7986
615.000000 -17.580 -174.6589
622.000000 -17.598 -174.4958
630.000000 -17.618 -174.2710
640.000000 -17.643 -173.9368
650.000000 -17.674 -173.5554
660.000000 -17.704 -173.1840
670.000000 -17.732 -172.8148
680.000000 -17.764 -172.4287
690.000000 -17.797 -172.0182
700.000000 -17.833 -171.5868
710.000000 -17.869 -171.1256
720.000000 -17.905 -170.6263
730.000000 -17.940 -170.0747
740.000000 -17.970 -169.4727
750.000000 -17.996 -168.8334
762.000000 -18.019 -168.0156
775.000000 -18.031 -167.0921
788.000000 -18.030 -166.1695
800.000000 -18.025 -165.3323
812.000000 -18.007 -164.5432
825.000000 -17.983 -163.6897
838.000000 -17.960 -162.8520
850.000000 -17.934 -162.1233
862.000000 -17.901 -161.4072
875.000000 -17.860 -160.6412
885.000000 -17.826 -160.0521
900.000000 -17.776 -159.2248
912.000000 -17.734 -158.5819
925.000000 -17.686 -157.8789
938.000000 -17.636 -157.2086
950.000000 -17.589 -156.6089
962.000000 -17.536 -156.0247
975.000000 -17.477 -155.4094
988.000000 -17.418 -154.8241
1000.000000 -17.361 -154.3037
1015.000000 -17.290 -153.6596
1030.000000 -17.217 -153.0411
1044.000000 -17.149 -152.4739
1060.000000 -17.067 -151.8556
1075.000000 -16.986 -151.3204
1090.000000 -16.907 -150.8001
1106.000000 -16.822 -150.2492
1120.000000 -16.747 -149.7779
1138.000000 -16.652 -149.1876
1150.000000 -16.589 -148.8121
1172.000000 -16.472 -148.1780
1180.000000 -16.429 -147.9494
1206.000000 -16.290 -147.2081
1220.000000 -16.215 -146.8334
1241.000000 -16.104 -146.2809
1250.000000 -16.056 -146.0368
1265.000000 -15.978 -145.6276
1280.000000 -15.900 -145.2317
1315.000000 -15.722 -144.3107
1320.000000 -15.696 -144.1841
1340.000000 -15.594 -143.6875
1360.000000 -15.491 -143.1922
1380.000000 -15.389 -142.6927
1400.000000 -15.291 -142.1858
1430.000000 -15.149 -141.3880
1450.000000 -15.050 -140.8553
1475.000000 -14.925 -140.1681
1500.000000 -14.801 -139.4761
1525.000000 -14.680 -138.7740
1550.000000 -14.561 -138.0521
1575.000000 -14.437 -137.3004
1600.000000 -14.312 -136.5387
1625.000000 -14.184 -135.7596
1650.000000 -14.050 -134.9635
1675.000000 -13.910 -134.1469
1700.000000 -13.761 -133.3018
1725.000000 -13.604 -132.4492
1750.000000 -13.438 -131.5961
1775.000000 -13.260 -130.7457
1800.000000 -13.069 -129.9007
1825.000000 -12.861 -129.0471
1850.000000 -12.633 -128.2208
1875.000000 -12.391 -127.4476
1900.000000 -12.131 -126.7289
1925.000000 -11.853 -126.0878
1950.000000 -11.556 -125.5476
1975.000000 -11.242 -125.1341
2000.000000 -10.919 -124.8688
2030.000000 -10.526 -124.7550
2060.000000 -10.130 -124.8743
2090.000000 -9.737 -125.2069
2120.000000 -9.351 -125.7231
2140.000000 -9.098 -126.1606
2180.000000 -8.612 -127.2459
2200.000000 -8.378 -127.8708
2240.000000 -7.927 -129.2483
2270.000000 -7.601 -130.3913
2300.000000 -7.286 -131.6266
2330.000000 -6.983 -132.9547
2360.000000 -6.691 -134.3786
2400.000000 -6.318 -136.4211
2430.000000 -6.052 -138.0692
2470.000000 -5.717 -140.4266
2500.000000 -5.483 -142.3144
2540.000000 -5.199 -144.9930
2580.000000 -4.953 -147.8389
2620.000000 -4.750 -150.8121
2650.000000 -4.627 -153.1071
2690.000000 -4.502 -156.2273
2720.000000 -4.441 -158.5774
2760.000000 -4.403 -161.6837
2800.000000 -4.412 -164.7171
2850.000000 -4.484 -168.3280
2900.000000 -4.613 -171.6662
2950.000000 -4.787 -174.6721
3000.000000 -4.994 -177.3411
3040.000000 -5.178 -179.2308
3070.000000 -5.323 179.4926
3110.000000 -5.520 177.9803
3150.000000 -5.717 176.6809
3200.000000 -5.962 175.3219
3250.000000 -6.198 174.2155
3300.000000 -6.420 173.3424
3350.000000 -6.626 172.6868
3400.000000 -6.816 172.2178
3450.000000 -6.985 171.9069
3500.000000 -7.132 171.7308
3550.000000 -7.254 171.6661
3600.000000 -7.355 171.6967
3650.000000 -7.431 171.7977
3700.000000 -7.482 171.9496
3750.000000 -7.508 172.1418
3820.000000 -7.500 172.4462
3870.000000 -7.459 172.6504
3950.000000 -7.328 172.8427
4000.000000 -7.212 172.8350
4060.000000 -7.041 172.6577
4120.000000 -6.839 172.2496
4180.000000 -6.608 171.5793
4250.000000 -6.301 170.4288
4310.000000 -6.012 169.0599
4370.000000 -5.704 167.2511
4440.000000 -5.336 164.4461
4500.000000 -5.033 161.3645
4550.000000 -4.807 158.2889
4620.000000 -4.563 153.1869
4680.000000 -4.452 148.1089
