* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-7 12:26:59
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: Truthear ZeroRed Wide Tips L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
350.000000 -2.544 -173.3746
355.000000 -2.515 -173.3226
360.000000 -2.488 -173.2664
365.000000 -2.468 -173.1550
370.000000 -2.452 -173.0449
375.000000 -2.435 -172.9666
382.000000 -2.405 -172.8473
387.000000 -2.382 -172.7406
395.000000 -2.355 -172.6350
400.000000 -2.342 -172.5887
406.000000 -2.324 -172.4995
412.000000 -2.305 -172.4381
418.000000 -2.285 -172.3816
425.000000 -2.263 -172.2920
431.000000 -2.245 -172.2115
437.000000 -2.235 -172.1177
444.000000 -2.222 -171.9989
450.000000 -2.207 -171.9044
455.000000 -2.196 -171.8087
462.000000 -2.184 -171.6691
468.000000 -2.172 -171.5789
475.000000 -2.156 -171.4879
482.000000 -2.145 -171.3772
487.000000 -2.140 -171.2795
494.000000 -2.133 -171.1297
500.000000 -2.123 -171.0108
508.000000 -2.112 -170.9011
515.000000 -2.103 -170.8056
522.000000 -2.092 -170.7045
530.000000 -2.084 -170.5800
538.000000 -2.079 -170.4392
545.000000 -2.074 -170.3060
552.000000 -2.068 -170.1570
560.000000 -2.062 -169.9511
570.000000 -2.058 -169.7046
580.000000 -2.053 -169.5206
590.000000 -2.045 -169.3348
600.000000 -2.043 -169.1195
608.000000 -2.043 -168.9390
615.000000 -2.037 -168.7747
622.000000 -2.030 -168.6062
630.000000 -2.023 -168.3950
640.000000 -2.015 -168.1089
650.000000 -2.012 -167.8197
660.000000 -2.007 -167.5170
670.000000 -1.997 -167.2045
680.000000 -1.993 -166.8636
690.000000 -1.987 -166.4971
700.000000 -1.973 -166.1072
710.000000 -1.949 -165.7129
720.000000 -1.922 -165.3138
730.000000 -1.885 -164.9313
740.000000 -1.839 -164.6151
750.000000 -1.796 -164.3649
762.000000 -1.752 -164.1133
775.000000 -1.716 -163.8534
788.000000 -1.691 -163.5571
800.000000 -1.669 -163.2557
812.000000 -1.643 -162.9493
825.000000 -1.611 -162.5917
838.000000 -1.583 -162.1961
850.000000 -1.555 -161.8367
862.000000 -1.520 -161.4902
875.000000 -1.482 -161.1185
885.000000 -1.453 -160.8243
900.000000 -1.401 -160.3931
912.000000 -1.357 -160.0632
925.000000 -1.312 -159.7114
938.000000 -1.265 -159.3605
950.000000 -1.219 -159.0482
962.000000 -1.168 -158.7592
975.000000 -1.109 -158.4678
988.000000 -1.051 -158.1872
1000.000000 -0.997 -157.9324
1015.000000 -0.931 -157.6211
1030.000000 -0.859 -157.3422
1044.000000 -0.795 -157.0836
1060.000000 -0.722 -156.8110
1075.000000 -0.648 -156.6034
1090.000000 -0.573 -156.4102
1106.000000 -0.498 -156.2027
1120.000000 -0.433 -156.0250
1138.000000 -0.350 -155.8229
1150.000000 -0.295 -155.7007
1172.000000 -0.190 -155.5071
1180.000000 -0.152 -155.4419
1206.000000 -0.035 -155.2488
1220.000000 0.029 -155.1508
1241.000000 0.123 -155.0021
1250.000000 0.162 -154.9339
1265.000000 0.227 -154.8141
1280.000000 0.293 -154.6931
1315.000000 0.444 -154.3985
1320.000000 0.465 -154.3558
1340.000000 0.548 -154.1832
1360.000000 0.635 -153.9969
1380.000000 0.725 -153.8085
1400.000000 0.817 -153.6154
1430.000000 0.952 -153.3259
1450.000000 1.049 -153.1667
1475.000000 1.180 -152.9879
1500.000000 1.307 -152.8737
1525.000000 1.426 -152.8166
1550.000000 1.540 -152.7981
1575.000000 1.652 -152.8311
1600.000000 1.755 -152.8927
1625.000000 1.849 -152.9515
1650.000000 1.940 -153.0024
1675.000000 2.026 -153.0510
1700.000000 2.111 -153.1092
1725.000000 2.196 -153.1706
1750.000000 2.278 -153.2211
1775.000000 2.361 -153.2753
1800.000000 2.443 -153.3490
1825.000000 2.525 -153.4069
1850.000000 2.608 -153.4565
1875.000000 2.694 -153.5202
1900.000000 2.781 -153.5674
1925.000000 2.872 -153.6120
1950.000000 2.967 -153.6770
1975.000000 3.064 -153.7582
2000.000000 3.163 -153.8583
2030.000000 3.282 -153.9871
2060.000000 3.405 -154.1149
2090.000000 3.529 -154.2647
2120.000000 3.656 -154.4420
2140.000000 3.742 -154.5748
2180.000000 3.912 -154.8906
2200.000000 3.997 -155.0681
2240.000000 4.170 -155.4605
2270.000000 4.302 -155.7832
2300.000000 4.431 -156.1399
2330.000000 4.560 -156.5345
2360.000000 4.688 -156.9724
2400.000000 4.856 -157.6069
2430.000000 4.980 -158.1132
2470.000000 5.142 -158.8513
2500.000000 5.260 -159.4509
2540.000000 5.411 -160.3040
2580.000000 5.553 -161.2197
2620.000000 5.690 -162.1965
2650.000000 5.789 -162.9697
2690.000000 5.915 -164.0572
2720.000000 6.005 -164.9070
2760.000000 6.115 -166.0814
2800.000000 6.213 -167.3137
2850.000000 6.318 -168.9373
2900.000000 6.407 -170.6143
2950.000000 6.479 -172.3063
3000.000000 6.530 -174.0443
3040.000000 6.555 -175.4535
3070.000000 6.565 -176.5057
3110.000000 6.569 -177.8898
3150.000000 6.562 -179.2439
3200.000000 6.535 179.0941
3250.000000 6.493 177.4705
3300.000000 6.439 175.9060
3350.000000 6.372 174.4056
3400.000000 6.292 172.9701
3450.000000 6.200 171.6068
3500.000000 6.102 170.3121
3550.000000 5.997 169.0907
3600.000000 5.884 167.9525
3650.000000 5.766 166.8925
3700.000000 5.643 165.9099
3750.000000 5.517 164.9967
3820.000000 5.333 163.8371
3870.000000 5.200 163.0894
3950.000000 4.988 162.0161
4000.000000 4.855 161.4213
4060.000000 4.691 160.7905
4120.000000 4.527 160.2375
4180.000000 4.364 159.7498
4250.000000 4.177 159.2554
4310.000000 4.019 158.8961
4370.000000 3.863 158.6028
4440.000000 3.683 158.3297
4500.000000 3.530 158.1497
4550.000000 3.405 158.0404
4620.000000 3.234 157.9329
4680.000000 3.094 157.8727
4750.000000 2.932 157.8521
4820.000000 2.774 157.8955
4870.000000 2.664 157.9634
4940.000000 2.516 158.0819
5000.000000 2.393 158.2007
5080.000000 2.235 158.4190
5150.000000 2.102 158.6555
5220.000000 1.972 158.9096
5300.000000 1.831 159.2371
5380.000000 1.696 159.5949
5450.000000 1.583 159.9321
5520.000000 1.475 160.3000
5600.000000 1.358 160.7546
5700.000000 1.219 161.3560
5800.000000 1.094 161.9918
5900.000000 0.986 162.6492
6000.000000 0.893 163.3456
6080.000000 0.826 163.9433
6150.000000 0.775 164.4742
6220.000000 0.734 165.0081
6300.000000 0.700 165.6406
6400.000000 0.674 166.4750
6500.000000 0.670 167.3106
6600.000000 0.692 168.1154
6700.000000 0.744 168.8998
6800.000000 0.827 169.6855
6900.000000 0.944 170.4142
7000.000000 1.099 171.0035
7100.000000 1.297 171.4142
7200.000000 1.537 171.6036
7300.000000 1.807 171.5039
7400.000000 2.104 171.0501
7500.000000 2.425 170.1871
7620.000000 2.837 168.5461
7750.000000 3.291 165.9017
7880.000000 3.719 162.1518
8000.000000 4.048 157.5556
8120.000000 4.254 151.9082
8250.000000 4.266 144.8928
8380.000000 4.012 137.5254
8500.000000 3.540 130.9910
8620.000000 2.877 125.1660
8750.000000 2.000 119.9977
8850.000000 1.255 116.8896
9000.000000 0.091 113.4902
9120.000000 -0.844 111.6795
9250.000000 -1.840 110.4582
9380.000000 -2.807 109.8339
9500.000000 -3.675 109.6657
9620.000000 -4.525 109.8222
9750.000000 -5.433 110.3474
9880.000000 -6.333 111.2550
10000.000000 -7.158 112.4538
10150.000000 -8.173 114.5222
10300.000000 -9.154 117.2566
10440.000000 -10.024 120.3966
10600.000000 -10.937 124.5516
10750.000000 -11.698 128.8216
10900.000000 -12.365 133.3189
11060.000000 -12.975 138.1932
11200.000000 -13.437 142.3990
11380.000000 -13.955 147.7405
11500.000000 -14.259 151.2759
11720.000000 -14.755 157.7046
11800.000000 -14.915 160.0263
12060.000000 -15.364 167.6544
12200.000000 -15.552 171.8664
12410.000000 -15.754 178.2798
12500.000000 -15.809 -178.9727
12650.000000 -15.863 -174.4201
12800.000000 -15.869 -169.9405
13150.000000 -15.709 -159.6461
13200.000000 -15.670 -158.1653
13400.000000 -15.455 -152.1731
13600.000000 -15.129 -146.1728
13800.000000 -14.690 -140.2768
14000.000000 -14.126 -134.4768
14300.000000 -13.092 -126.1804
14500.000000 -12.291 -121.2549
14750.000000 -11.141 -115.8132
15000.000000 -9.791 -110.7214
15250.000000 -8.179 -105.8134
15500.000000 -6.226 -103.2180
15750.000000 -4.109 -106.0935
16000.000000 -2.492 -116.7680
16250.000000 -2.216 -132.7424
16500.000000 -3.525 -145.9215
16750.000000 -5.861 -150.7950
17000.000000 -8.446 -148.5742
17250.000000 -10.845 -142.3315
17500.000000 -12.958 -134.0901
17750.000000 -14.824 -125.1380
18000.000000 -16.515 -116.9390
18250.000000 -18.113 -110.4430
18500.000000 -19.658 -104.8042
18750.000000 -21.165 -99.3663
19000.000000 -22.641 -94.5567
19250.000000 -24.083 -90.8808
19500.000000 -25.491 -87.7212
19750.000000 -26.844 -84.3718
20000.000000 -28.128 -80.5762
20300.000000 -29.461 -76.2888
