* REW测量的测量数据V5.20.13
* 来源: 麦克风 (Realtek High Definition Audio, MICROPHONE (主音), L, volume: no control
* 格式: 512k 对数扫频正弦, 1 扫频 at 0.0 dBFS 没有时间参考
* 日期: 2024-10-9 19:51:06
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: ; 
* 测量: NICEHCK YD520 Black Tips R
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.300 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
307.000000 -17.031 177.3239
311.000000 -16.909 177.6470
315.000000 -16.818 177.6622
320.000000 -16.752 177.4162
325.000000 -16.730 177.1040
330.000000 -16.733 176.8922
335.000000 -16.747 176.7823
340.000000 -16.759 176.6122
345.000000 -16.784 176.4313
350.000000 -16.817 176.3920
355.000000 -16.839 176.3914
360.000000 -16.858 176.3821
365.000000 -16.886 176.4076
370.000000 -16.918 176.4693
375.000000 -16.952 176.5360
382.000000 -16.992 176.6302
387.000000 -17.021 176.7226
395.000000 -17.070 176.8340
400.000000 -17.098 176.9083
406.000000 -17.133 177.0396
412.000000 -17.169 177.1945
418.000000 -17.201 177.3271
425.000000 -17.238 177.4911
431.000000 -17.265 177.6893
437.000000 -17.298 177.8829
444.000000 -17.340 178.0688
450.000000 -17.374 178.2327
455.000000 -17.405 178.4073
462.000000 -17.445 178.6676
468.000000 -17.471 178.8827
475.000000 -17.508 179.1275
482.000000 -17.550 179.3600
487.000000 -17.579 179.5516
494.000000 -17.612 179.8490
500.000000 -17.639 -179.8883
508.000000 -17.677 -179.5676
515.000000 -17.710 -179.2710
522.000000 -17.747 -178.9299
530.000000 -17.790 -178.5144
538.000000 -17.833 -178.0696
545.000000 -17.871 -177.6486
552.000000 -17.902 -177.1624
560.000000 -17.922 -176.5288
570.000000 -17.922 -175.7131
580.000000 -17.888 -175.1032
590.000000 -17.844 -174.8210
600.000000 -17.820 -174.6673
608.000000 -17.823 -174.5339
615.000000 -17.839 -174.3867
622.000000 -17.863 -174.2183
630.000000 -17.891 -173.9957
640.000000 -17.924 -173.6463
650.000000 -17.961 -173.2403
660.000000 -17.994 -172.8272
670.000000 -18.031 -172.4005
680.000000 -18.069 -171.9631
690.000000 -18.104 -171.4807
700.000000 -18.135 -170.9375
710.000000 -18.163 -170.3622
720.000000 -18.190 -169.7322
730.000000 -18.209 -169.0759
740.000000 -18.219 -168.4055
750.000000 -18.223 -167.7223
762.000000 -18.225 -166.9338
775.000000 -18.221 -166.0820
788.000000 -18.213 -165.2262
800.000000 -18.203 -164.4536
812.000000 -18.181 -163.7040
825.000000 -18.151 -162.9125
838.000000 -18.128 -162.1379
850.000000 -18.102 -161.4128
862.000000 -18.066 -160.6838
875.000000 -18.027 -159.9209
885.000000 -17.996 -159.3424
900.000000 -17.946 -158.5084
912.000000 -17.902 -157.8515
925.000000 -17.850 -157.1792
938.000000 -17.798 -156.5291
950.000000 -17.749 -155.9230
962.000000 -17.697 -155.3273
975.000000 -17.636 -154.7080
988.000000 -17.570 -154.1163
1000.000000 -17.511 -153.5817
1015.000000 -17.441 -152.9314
1030.000000 -17.365 -152.2980
1044.000000 -17.292 -151.7235
1060.000000 -17.210 -151.1044
1075.000000 -17.132 -150.5597
1090.000000 -17.048 -150.0259
1106.000000 -16.958 -149.4651
1120.000000 -16.882 -148.9860
1138.000000 -16.780 -148.4338
