20	-8.273117848574541
20.290906698750476	-8.290020736683655
20.586044732869844	-8.307015009631774
20.885475648548283	-8.324238339884351
21.189261887185914	-8.341861817883165
21.49746679841394	-8.36006052345887
21.810154653305165	-8.378989525365053
22.12739065777668	-8.39876794880942
22.449240966187475	-8.419469219417108
22.77577269513385	-8.441117688276183
23.107053937445478	-8.463689305447243
23.44315377638505	-8.487116822146866
23.784142300054445	-8.511297894187406
24.130090616010463	-8.536104440271505
24.481070866093134	-8.561392329333835
24.837156241469714	-8.587011517914386
25.1984209978975	-8.612816710594084
25.56494047120865	-8.638677867377252
25.936791093020236	-8.664489960148657
26.3140504066728	-8.69018079719256
26.69679708340074	-8.715715211248185
27.08511093873791	-8.741093834093494
27.47907294916184	-8.766344995289082
27.878765268980047	-8.791513277708985
28.284271247461966	-8.81664995507692
28.695675446220072	-8.841808883701201
29.11306365684382	-8.867046690086175
29.536522918790062	-8.892423116607626
29.966141537533712	-8.917998583552006
30.402009102982383	-8.943828629753392
30.844216508158908	-8.96995915040963
31.29285596815558	-8.99642588198365
31.74802103936409	-9.023256305181453
32.20980663898519	-9.050469904359822
32.67830906482211	-9.07807557049663
33.153626015361866	-9.106069518345953
33.63585661014871	-9.134437544906385
34.125101410453844	-9.163161736580028
34.62146244024586	-9.192227301853034
35.12504320746613	-9.221625095691575
35.635948725613716	-9.251349959078365
36.15428553564419	-9.281398385423122
36.68016172818701	-9.31176774954395
37.21368696608603	-9.342456502734032
37.754972507267915	-9.373464467438255
38.30413122794313	-9.404793472765384
38.86127764614443	-9.43644816922246
39.4265279456077	-9.468436504074518
40.000000000000206	-9.500770385653947
40.58181339750116	-9.533468361504577
41.1720894657399	-9.566559954224074
41.77095129709678	-9.600085978696834
42.37852377437204	-9.634092190486944
42.9949335968281	-9.668620929834626
43.62030930661056	-9.703707049245425
44.25478131555359	-9.73937858159811
44.89848193237519	-9.775659086504668
45.55154539026795	-9.812567678458025
46.21410787489121	-9.850114729310981
46.88630755277036	-9.888295432579058
47.56828460010916	-9.927088871955307
48.260181232021196	-9.966469701575189
48.962141732186545	-10.006425997891995
49.674312482939705	-10.046968947448944
50.39684199579528	-10.088127774347528
51.129880942417586	-10.1299385119615
51.873582186040764	-10.172435003139546
52.628100813345895	-10.215642986090588
53.393594166801776	-10.259575602647436
54.17022187747612	-10.304231935391837
54.95814589832399	-10.349600572908056
55.75753053796041	-10.395666095564835
56.56854249492426	-10.442414224529784
57.39135089244048	-10.489833827726015
58.226127313687975	-10.53791572986488
59.073045837580466	-10.586648004779693
59.932283075067765	-10.636008996617617
60.804018205965114	-10.68596280617201
61.68843301631817	-10.736462360190012
62.58571193631152	-10.787455864550761
63.49604207872855	-10.838892188500385
64.41961327797075	-10.890726545257603
65.35661812964459	-10.942925256861542
66.3072520307241	-10.995467115150555
67.27171322029778	-11.048340464931039
68.25020282090806	-11.101538470757525
69.2429248804921	-11.155057511590895
70.25008641493265	-11.208898872510304
71.27189745122783	-11.263068430312314
72.30857107128878	-11.31757370700475
73.36032345637442	-11.372420945645395
74.42737393217246	-11.427615150922332
75.50994501453623	-11.483164988997713
76.60826245588666	-11.539087896426336
77.72255529228926	-11.59541176970147
78.85305589121582	-11.652175159141441
80.00000000000082	-11.709427059148714
81.16362679500274	-11.767225189193079
82.34417893148023	-11.825632659551877
83.541902594194	-11.884712218737608
84.75704754874454	-11.944519201827047
85.98986719365665	-12.00509528977398
87.24061861322157	-12.06646512728864
88.50956263110764	-12.12863683532798
89.79696386475084	-12.191603548149711
91.10309078053635	-12.255346213691725
92.42821574978288	-12.319836249382055
93.77261510554118	-12.385034956325779
95.13656920021877	-12.450892497100238
96.52036246404286	-12.517347677063139
97.92428346437356	-12.58432724998276
99.34862496587989	-12.651741113473264
100.79368399159105	-12.719478213643118
102.25976188483567	-12.787408478683199
103.74716437208203	-12.855387409224445
105.25620162669229	-12.923262704811277
106.78718833360406	-12.99088351530909
108.34044375495276	-13.058109660785025
109.9162917966485	-13.124815785273611
111.51506107592134	-13.190889614791203
113.13708498984903	-13.256231495011606
114.78270178488147	-13.320760222851778
116.45225462737648	-13.384415680467875
118.14609167516147	-13.447141299613754
119.86456615013608	-13.508871621009101
121.60803641193078	-13.569585706733498
123.3768660326369	-13.629390450759626
125.17142387262359	-13.688491370761508
126.99208415745765	-13.74710306409157
128.83922655594208	-13.805407508877202
130.71323625928977	-13.86355021390754
132.61450406144883	-13.921635541970003
134.5434264405962	-13.979723655462626
136.50040564181674	-14.037838035593651
138.48584976098482	-14.095980051803343
140.50017282986593	-14.154137211650744
142.5437949024563	-14.21227887993867
144.61714214257822	-14.270345356895744
146.7206469127495	-14.328238424382347
148.8547478643456	-14.385824958486022
151.01989002907314	-14.44295973450179
153.216524911774	-14.499504330700578
155.4451105845792	-14.555334438200907
157.70611178243232	-14.61034240934531
160.00000000000236	-14.664439515414703
162.3272535900062	-14.717553081409081
164.6883578629612	-14.769619287916388
167.08380518838874	-14.82058151662607
169.51409509748981	-14.870396300986267
171.97973438731407	-14.919032227451112
174.4812372264439	-14.966462357520559
177.01912526221608	-15.012668065420234
179.5939277295025	-15.057647237328997
