* REW测量的测量数据V5.20.13
* 来源: EXCL: 楹鍏椋 (Realtek High Definition Audio), no input selected, L, volume: no control. 时间信号峰值电平-13.8 dBFS, 测量信号峰值电平 -13.8 dBFS
* 格式: 256k 对数扫频正弦, 1 扫频 at -12.0 dBFS using an acoustic timing reference
* 日期: 2025-3-19 21:46:54
* REW 设置:
* C计权补偿: 关
*  目标电平: 75.0 dB
* 注释: Delay 0.0210 ms (7.2 mm, 0.28 in) using estimated IR delay relative to Acoustic reference played from  L with no timing offset 时钟调整: 40.1 ppm
* 测量: Tanchjim Bunny DSP L
* 平滑: 1/24 倍频程
* 频率步进: 1/48 倍频程
* 起始频率: 20.000 Hz
*
* 频率(Hz) SPL(dB) 相位(角度)
340.000000 73.308 179.9223
345.000000 73.323 -179.8768
350.000000 73.356 -179.7535
355.000000 73.390 -179.7271
360.000000 73.431 -179.6982
365.000000 73.462 -179.7166
370.000000 73.478 -179.6216
375.000000 73.494 -179.4726
382.000000 73.514 -179.3924
387.000000 73.526 -179.4025
395.000000 73.556 -179.4245
400.000000 73.584 -179.3185
406.000000 73.610 -179.2437
412.000000 73.620 -179.3248
418.000000 73.641 -179.3195
425.000000 73.682 -179.2049
431.000000 73.709 -179.1116
437.000000 73.722 -179.1257
444.000000 73.736 -179.1251
450.000000 73.754 -179.1331
455.000000 73.767 -179.2104
462.000000 73.788 -179.2448
468.000000 73.802 -179.2394
475.000000 73.820 -179.2746
482.000000 73.825 -179.3062
487.000000 73.820 -179.2734
494.000000 73.834 -179.1922
500.000000 73.864 -179.1610
508.000000 73.882 -179.1526
515.000000 73.887 -179.2138
522.000000 73.905 -179.2312
530.000000 73.925 -179.1665
538.000000 73.927 -179.0663
545.000000 73.931 -178.9969
552.000000 73.937 -178.9907
560.000000 73.942 -179.0402
570.000000 73.953 -179.0417
580.000000 73.965 -179.0239
590.000000 73.982 -179.0535
600.000000 74.002 -179.1203
608.000000 74.010 -179.1259
615.000000 74.008 -179.1022
